attr1,attr2,attr3,attr4,class
0.37948,0.24704,0.22616,0.95604,B
0.19025,0.95884,0.18711,0.12331,A
0.01943,0.85651,0.53612,0.04977,A
0.00532,0.80238,0.60646,0.08816,A
0.35965,0.71995,0.45048,0.98099,B
0.93707,0.69971,0.05429,0.02356,B
0.34623,0.82348,0.7897,0.14191,A
0.08004,0.63802,0.10674,0.74465,B
0.89453,0.40343,0.76924,0.55968,B
0.31679,0.48879,0.90597,0.19836,A
0.65992,0.70134,0.65336,0.82212,B
0.96531,0.14251,0.70978,0.15423,A
0.54117,0.18802,0.83739,0.51376,B
0.35445,0.70129,0.07623,0.90998,A
0.81129,0.73335,0.3298,0.27975,A
0.84843,0.22782,0.8354,0.39002,A
0.18844,0.94325,0.97554,0.90201,A
0.40814,0.3771,0.57957,0.38293,A
0.09233,0.30808,0.16141,0.7554,B
0.35965,0.9297,0.75401,0.85895,B
0.8502,0.70894,0.4609,0.84885,B
0.10238,0.97015,0.3174,0.83969,A
0.07246,0.42786,0.3044,0.88998,A
0.8287,0.64061,0.34265,0.84593,B
0.74834,0.23997,0.31364,0.40939,A
0.19857,0.29173,0.62606,0.93701,A
0.28111,0.99501,0.27503,0.6007,B
0.02385,0.18763,0.0412,0.16374,B
0.40261,0.48959,0.87254,0.9531,B
0.81755,0.85304,0.43237,0.2128,B
0.83448,0.80763,0.88421,0.62092,A
0.63226,0.25115,0.82875,0.7612,A
0.58687,0.93437,0.87174,0.95789,B
0.84556,0.13148,0.50215,0.07755,B
0.59119,0.43431,0.42477,0.18931,A
0.08144,0.0752,0.22887,0.68651,A
0.40866,0.75764,0.61312,0.55998,B
0.08196,0.37737,0.56812,0.68405,B
0.13393,0.65339,0.31813,0.5985,B
0.17337,0.30249,0.11886,0.87161,B
0.54172,0.32327,0.63267,0.30495,A
0.19312,0.23695,0.87512,0.38834,B
0.31122,0.88618,0.52045,0.55874,B
0.81432,0.88869,0.34639,0.77744,A
0.46932,0.11361,0.75579,0.70288,B
0.8041,0.98518,0.78056,0.45991,A
0.16179,0.28542,0.57354,0.92338,B
0.64075,0.35425,0.61914,0.95733,B
0.17378,0.76654,0.59116,0.23212,A
0.10977,0.97553,0.89554,0.44406,B
0.44352,0.98883,0.69846,0.60172,A
0.78365,0.54195,0.89773,0.97781,B
0.13691,0.05407,0.50682,0.43235,A
0.59411,0.00356,0.35325,0.96392,B
0.7077,0.34824,0.13598,0.3891,A
0.1017,0.48778,0.03919,0.02113,B
0.39401,0.51342,0.31517,0.64194,B
0.84164,0.22715,0.29755,0.24544,A
0.97279,0.34903,0.77536,0.01566,B
0.99348,0.56988,0.23468,0.67395,B
0.12388,0.67758,0.00876,0.67063,B
0.53746,0.67405,0.89878,0.14606,B
0.18157,0.07619,0.22115,0.68678,A
0.66588,0.12032,0.66744,0.8899,B
0.00292,0.54547,0.3577,0.1219,A
0.29723,0.90465,0.29079,0.54971,B
0.12616,0.1035,0.54282,0.06308,A
0.39036,0.68099,0.07007,0.37483,A
0.67027,0.61577,0.60692,0.70627,B
0.98608,0.84926,0.822,0.29634,B
0.35409,0.77241,0.63854,0.01422,A
0.08428,0.66819,0.26305,0.28193,A
0.57831,0.92865,0.37622,0.00596,B
0.84911,0.87261,0.78691,0.89834,A
0.81227,0.97032,0.39255,0.81131,A
0.30799,0.11666,0.91648,0.48062,B
0.61254,0.35081,0.37802,0.65173,B
0.71027,0.11534,0.99889,0.36992,B
0.56269,0.75764,0.1033,0.43757,A
0.78192,0.64087,0.96639,0.86858,A
0.94948,0.99118,0.84906,0.05068,A
0.52455,0.82128,0.85044,0.81062,A
0.79397,0.53597,0.79753,0.10448,A
0.0647,0.63346,0.79202,0.32603,A
0.46018,0.77812,0.50409,0.64908,B
0.68172,0.28652,0.31837,0.73368,A
0.46394,0.91354,0.92819,0.23473,B
0.09767,0.37221,0.1078,0.5997,A
0.88683,0.85658,0.38053,0.29468,B
0.1193,0.0441,0.34425,0.14628,A
0.26193,0.64409,0.55292,0.64214,A
0.82404,0.90983,0.79107,0.65154,A
0.96303,0.56791,0.97978,0.39494,A
0.64781,0.09413,0.02944,0.13804,B
0.76751,0.7304,0.88817,0.33488,B
0.47184,0.42674,0.92217,0.84095,B
0.17338,0.77934,0.40545,0.86615,A
0.25482,0.57457,0.9958,0.98354,A
0.41623,0.89792,0.67685,0.36831,A
0.16128,0.14099,0.55281,0.63935,A
0.75508,0.70182,0.52546,0.2866,A
0.08573,0.05372,0.39374,0.82088,A
0.71918,0.62999,0.37362,0.52217,B
0.17937,0.06883,0.70125,0.67652,A
0.74095,0.61005,0.25655,0.91447,B
0.13956,0.90288,0.046,0.33828,A
0.64409,0.83392,0.34097,0.55852,B
0.7568,0.91001,0.31393,0.60808,A
0.6482,0.06481,0.16824,0.3335,A
0.31206,0.86788,0.69553,0.21356,A
0.8591,0.40405,0.53653,0.11473,A
0.67039,0.94223,0.70561,0.76521,A
0.36406,0.35042,0.37841,0.71108,A
0.11069,0.31934,0.26305,0.99252,B
0.05994,0.59438,0.56061,0.07919,B
0.62681,0.90186,0.37266,0.82993,A
0.14197,0.00118,0.26614,0.2464,A
0.26147,0.67422,0.72913,0.76874,A
0.95522,0.73974,0.70844,0.5601,B
0.96579,0.71059,0.43697,0.355,A
0.52719,0.48717,0.70433,0.92998,B
0.05367,0.1288,0.99369,0.77003,A
0.25768,0.10082,0.68022,0.81966,A
0.38907,0.33331,0.32936,0.62559,A
0.24063,0.13633,0.91483,0.61277,B
0.43159,0.91909,0.24226,0.68677,A
0.43494,0.43051,0.45531,0.36114,A
0.2983,0.18458,0.61354,0.74022,A
0.26709,0.45598,0.44677,0.48796,B
0.87598,0.59342,0.12097,0.97597,B
0.55102,0.70941,0.84295,0.69271,B
0.80342,0.43241,0.77369,0.22891,A
0.85367,0.7527,0.36119,0.99269,A
0.49484,0.69171,0.80226,0.66914,B
0.84612,0.05951,0.12534,0.01069,B
0.36898,0.11358,0.79917,0.28692,A
0.07467,0.31945,0.41697,0.14999,A
0.86039,0.49403,0.13562,0.56342,B
0.98683,0.49104,0.05212,0.37946,A
0.16245,0.05256,0.97412,0.83407,A
0.28667,0.67453,0.35227,0.80973,A
0.11593,0.16777,0.56318,0.37894,B
0.27011,0.95066,0.72273,0.46882,B
0.97003,0.50471,0.72547,0.14068,A
0.20901,0.98716,0.15983,0.41408,B
0.02364,0.44702,0.65501,0.93227,A
0.48308,0.68945,0.00758,0.07266,A
0.91912,0.20792,0.19275,0.30563,A
0.53637,0.43823,0.65327,0.37093,B
0.6109,0.60457,0.37722,0.75914,A
0.88276,0.25215,0.05404,0.60311,B
0.78309,0.62302,0.47735,0.9517,B
0.81053,0.6171,0.58208,0.97356,B
0.91163,0.85768,0.79904,0.78828,A
0.69245,0.33052,0.98019,0.25169,B
0.11009,0.58324,0.14305,0.89015,B
0.14245,0.60162,0.70411,0.11218,A
0.30638,0.98042,0.41535,0.25691,A
0.37158,0.47909,0.98664,0.36914,B
0.5245,0.9044,0.75185,0.09924,B
0.59083,0.08324,0.06266,0.18554,B
0.35975,0.69041,0.85291,0.13125,B
0.68852,0.61818,0.52277,0.19967,A
0.32141,0.81999,0.5073,0.12444,A
0.19053,0.89197,0.76449,0.12756,A
0.35809,0.67146,0.56939,0.15218,B
0.56004,0.80283,0.69584,0.75796,B
0.45046,0.83066,0.34032,0.75341,B
0.44587,0.43749,0.97607,0.36105,A
0.38178,0.68196,0.86383,0.41542,B
0.26596,0.78218,0.51809,0.65746,A
0.62723,0.5679,0.65041,0.92533,B
0.14227,0.55332,0.32517,0.97164,B
0.3729,0.40168,0.13045,0.85684,B
0.56438,0.00365,0.39722,0.25786,A
0.69387,0.97629,0.15439,0.24667,B
0.21979,0.55304,0.25217,0.7723,B
0.45629,0.21214,0.83161,0.14864,A
0.82073,0.21323,0.5703,0.65055,A
0.87897,0.11311,0.26602,0.44505,B
0.82095,0.85376,0.95871,0.58942,A
0.77657,0.74004,0.41118,0.68168,B
0.96051,0.45815,0.36007,0.81077,B
0.86755,0.30959,0.26534,0.26216,A
0.25542,0.64577,0.9948,0.42829,A
0.06378,0.82455,0.71509,0.75533,A
0.78176,0.44047,0.63926,0.32867,A
0.87031,0.37766,0.5983,0.33213,A
0.77398,0.1789,0.19585,0.54824,A
0.28752,0.11712,0.8704,0.41047,A
0.5965,0.55375,0.78511,0.28238,A
0.51312,0.63695,0.58009,0.20938,A
0.45066,0.35467,0.71001,0.45371,A
0.24594,0.8991,0.23231,0.96703,B
0.45982,0.65306,0.89755,0.41799,B
0.27457,0.41477,0.29216,0.24821,A
0.52294,0.39876,0.05421,0.45706,A
0.5873,0.16956,0.90053,0.67069,B
0.66355,0.97824,0.32518,0.34926,B
0.27173,0.31495,0.16927,0.01968,B
0.58852,0.91662,0.72204,0.81758,A
0.0682,0.63559,0.60725,0.45659,B
0.34859,0.90545,0.12819,0.08349,B
0.56471,0.86696,0.62343,0.00771,A
0.93587,0.08213,0.19129,0.36632,B
0.36198,0.49781,0.75095,0.42883,B
0.46749,0.23111,0.52908,0.67131,A
0.16247,0.08039,0.69849,0.51906,A
0.68089,0.78947,0.02079,0.94895,A
0.34458,0.96327,0.908,0.867,B
0.27245,0.55281,0.83698,0.82805,B
0.79387,0.77134,0.84875,0.48343,A
0.21884,0.81895,0.60691,0.6152,A
0.91542,0.88078,0.8196,0.57967,A
0.06166,0.32522,0.1305,0.16133,A
0.43664,0.80179,0.23247,0.87529,B
0.80195,0.89057,0.12831,0.19362,B
0.22473,0.65291,0.85265,0.98338,A
0.93642,0.05455,0.50454,0.98499,B
0.15569,0.53891,0.18424,0.21622,B
0.97495,0.79272,0.33163,0.78273,A
0.44243,0.87497,0.24256,0.24925,A
0.21158,0.6374,0.43196,0.07941,B
0.37269,0.91688,0.06777,0.07511,B
0.30361,0.692,0.55684,0.37167,A
0.57262,0.3663,0.95784,0.53968,B
0.43182,0.51596,0.39066,0.85276,B
0.76203,0.9401,0.71536,0.82169,A
0.58932,0.62926,0.85257,0.72382,B
0.71765,0.22604,0.07546,0.33778,A
0.55419,0.9432,0.28898,0.23137,A
0.72275,0.01166,0.22263,0.84768,B
0.90115,0.49063,0.47613,0.15978,A
0.3441,0.91999,0.24054,0.2719,A
0.46968,0.19553,0.11482,0.43076,B
0.32278,0.52571,0.33751,0.93031,B
0.59419,0.06347,0.45918,0.97929,B
0.20892,0.59555,0.93537,0.44385,A
0.04,0.41815,0.65164,0.88368,A
0.38805,0.80572,0.13726,0.00682,A
0.60322,0.15134,0.22368,0.66222,B
0.79624,0.59158,0.05493,0.78326,B
0.84688,0.72579,0.36176,0.54592,B
0.94376,0.65917,0.75525,0.08165,B
0.57253,0.36036,0.67645,0.65157,A
0.65257,0.06691,0.77356,0.7064,B
0.77851,0.46699,0.22181,0.6945,B
0.0032,0.73688,0.23624,0.95646,A
0.83663,0.94251,0.06371,0.89267,B
0.57594,0.33831,0.77634,0.34419,A
0.09612,0.73799,0.38369,0.62279,B
0.07619,0.97964,0.86804,0.72128,B
0.43592,0.7847,0.84398,0.33526,A
0.84519,0.42173,0.05478,0.68172,A
0.21575,0.86164,0.22774,0.40524,A
0.16949,0.71762,0.75411,0.57404,B
0.7757,0.66691,0.34411,0.63519,B
0.98313,0.03838,0.74391,0.64774,B
0.78241,0.59321,0.8433,0.98066,A
0.98387,0.81316,0.81712,0.11337,B
0.89084,0.58584,0.98694,0.36461,A
0.81717,0.86662,0.86587,0.12135,B
0.49614,0.04987,0.54895,0.97821,B
0.98307,0.32553,0.50134,0.81582,A
0.77188,0.49534,0.42988,0.6129,B
0.58838,0.89338,0.63969,0.92524,A
0.32606,0.57055,0.55582,0.60453,B
0.53138,0.76109,0.87094,0.28859,A
0.34987,0.9016,0.12919,0.94764,B
0.44615,0.15317,0.85362,0.07403,A
0.48377,0.04468,0.19183,0.03849,B
0.45076,0.13297,0.9639,0.74991,B
0.65953,0.01686,0.68448,0.21092,A
0.44719,0.26994,0.91176,0.21692,A
0.47796,0.45706,0.72954,0.52595,B
0.47542,0.71307,0.2136,0.8608,B
0.95642,0.27392,0.90604,0.46479,A
0.58198,0.93444,0.2791,0.56469,A
0.1316,0.53691,0.11227,0.45029,B
0.05328,0.57708,0.35293,0.04477,A
0.91896,0.96749,0.86181,0.29114,A
0.8777,0.34706,0.30232,0.69825,A
0.33039,0.4854,0.57593,0.3719,B
0.83642,0.70622,0.76499,0.62972,B
0.41166,0.38797,0.95982,0.83543,B
0.45745,0.09913,0.05462,0.70263,B
0.3021,0.39759,0.30418,0.94194,B
0.70812,0.51838,0.12177,0.11374,A
0.51214,0.21529,0.31959,0.59721,A
0.08632,0.55874,0.52843,0.37984,A
0.62405,0.47562,0.0428,0.18689,B
0.78018,0.12111,0.20792,0.8335,B
0.16799,0.86337,0.41817,0.73337,A
0.35191,0.55257,0.462,0.15192,A
0.81918,0.68186,0.47918,0.07695,B
0.29665,0.9574,0.17032,0.15533,A
0.4194,0.66128,0.71298,0.98125,A
0.00749,0.65031,0.26736,0.43411,A
0.96009,0.41169,0.60005,0.0418,A
0.15914,0.87822,0.76614,0.30457,B
0.55981,0.58014,0.46993,0.50997,B
0.79365,0.80108,0.32035,0.36286,A
0.98057,0.70651,0.99476,0.28236,B
0.16909,0.82351,0.61719,0.4448,A
0.93178,0.31341,0.33279,0.03469,B
0.24009,0.08996,0.80812,0.21211,B
0.27049,0.32004,0.81793,0.30998,B
0.50137,0.7621,0.51878,0.82859,B
0.79823,0.89431,0.04345,0.17086,B
0.62136,0.39212,0.19157,0.53392,B
0.63194,0.99723,0.813,0.85385,A
0.81134,0.39843,0.07047,0.5133,A
0.26144,0.7082,0.51667,0.04627,B
0.57368,0.4145,0.02673,0.48797,B
0.2561,0.48611,0.8435,0.40779,B
0.6889,0.32991,0.94599,0.15452,B
0.87134,0.49543,0.59291,0.91767,B
0.33887,0.54702,0.43163,0.78154,B
0.44106,0.83681,0.8512,0.32164,A
0.69169,0.04877,0.36984,0.06063,B
0.75612,0.92268,0.63562,0.99786,A
0.41314,0.37936,0.35253,0.58105,A
0.15144,0.91299,0.07953,0.3035,A
0.1296,0.82653,0.18385,0.6122,A
0.80229,0.38957,0.1482,0.5126,B
0.30092,0.54878,0.30258,0.66472,B
0.45788,0.32039,0.2764,0.32418,A
0.33828,0.88522,0.89234,0.72101,A
0.86579,0.89514,0.98127,0.58833,A
0.84013,0.93521,0.01753,0.12542,B
0.61728,0.30272,0.33929,0.53349,B
0.25262,0.81094,0.68862,0.34733,A
0.5509,0.79639,0.15911,0.20177,B
0.42202,0.29799,0.14901,0.1482,A
0.46608,0.29873,0.39944,0.02374,B
0.58843,0.7854,0.99444,0.20782,B
0.72404,0.92128,0.28659,0.08998,B
0.49648,0.34661,0.23265,0.3875,A
0.49627,0.11386,0.0573,0.55718,B
0.4421,0.8372,0.23344,0.16365,B
0.54223,0.17558,0.67236,0.32115,A
0.93677,0.79113,0.49863,0.55069,A
0.72329,0.09629,0.76803,0.20705,A
0.01863,0.37432,0.06997,0.35065,B
0.90596,0.29334,0.44479,0.71127,A
0.46017,0.7629,0.05321,0.71308,A
0.91601,0.02198,0.68683,0.6579,B
0.43605,0.38976,0.93601,0.17615,A
0.74339,0.86255,0.8621,0.5242,A
0.05513,0.76397,0.18338,0.66273,A
0.76053,0.47939,0.10793,0.1761,B
0.65538,0.7083,0.41656,0.41221,B
0.21473,0.12004,0.23393,0.06379,B
0.07569,0.77837,0.34065,0.04418,A
0.14091,0.00676,0.71225,0.83538,A
0.16784,0.96418,0.30215,0.84015,A
0.24188,0.15472,0.18818,0.72842,A
0.35554,0.79781,0.82799,0.60935,B
0.67924,0.72431,0.42071,0.83645,B
0.71561,0.67659,0.65151,0.13103,A
0.26672,0.49942,0.67071,0.19402,A
0.48233,0.39149,0.04455,0.81688,A
0.91613,0.57054,0.78719,0.0628,A
0.7977,0.68698,0.23363,0.94552,B
0.34009,0.7348,0.25644,0.10256,B
0.64258,0.27449,0.32115,0.80188,B
0.14311,0.63895,0.22793,0.13613,A
0.02982,0.55568,0.31347,0.05672,A
0.42789,0.40905,0.22067,0.92852,B
0.76725,0.06843,0.45236,0.39832,B
0.55121,0.02754,0.64374,0.21608,A
0.73807,0.68111,0.53869,0.71967,B
0.57512,0.87816,0.29269,0.63877,A
0.63892,0.91391,0.25699,0.13593,B
0.80359,0.44712,0.9425,0.05076,A
0.94023,0.09523,0.74457,0.60638,B
0.00786,0.45273,0.94852,0.02207,A
0.33815,0.04984,0.36414,0.41622,A
0.29079,0.98137,0.02267,0.53033,A
0.87263,0.188,0.75823,0.1477,A
0.81633,0.23975,0.03926,0.91809,B
0.72815,0.54613,0.62065,0.70487,B
0.22541,0.04593,0.53266,0.90709,A
0.39801,0.70718,0.41057,0.43943,B
0.97359,0.01998,0.59932,0.85287,B
0.2686,0.0785,0.597,0.25543,B
0.66998,0.41672,0.41864,0.76992,B
0.52008,0.17323,0.51411,0.5518,A
0.77411,0.6601,0.68484,0.48596,B
0.83886,0.47414,0.7068,0.986,A
0.02271,0.16798,0.70448,0.77801,A
0.95312,0.75887,0.65648,0.71166,A
0.00063,0.87276,0.44626,0.63631,B
0.18946,0.51292,0.30824,0.60692,B
0.0561,0.29365,0.32303,0.6973,B
0.44217,0.72456,0.41193,0.38919,B
0.59436,0.66103,0.72025,0.41388,B
0.13892,0.99372,0.81504,0.33141,B
0.50305,0.37957,0.33154,0.5614,A
0.58577,0.79098,0.32578,0.36744,B
0.292,0.59531,0.65057,0.04586,B
0.82273,0.42535,0.48682,0.41449,B
0.00945,0.87077,0.6464,0.86268,B
0.10711,0.87775,0.60953,0.15052,B
0.61604,0.36165,0.59837,0.29521,A
0.28048,0.57816,0.20494,0.03933,A
0.38902,0.44659,0.5523,0.70505,B
0.8092,0.833,0.22986,0.33655,B
0.27061,0.5889,0.81059,0.43416,A
0.12943,0.12827,0.60491,0.27113,A
0.225,0.67355,0.32025,0.42416,A
0.10373,0.3293,0.25784,0.83634,B
0.69311,0.21879,0.53876,0.2599,A
0.78609,0.40928,0.54571,0.71547,B
0.35727,0.7229,0.79427,0.30565,B
0.72381,0.21645,0.28026,0.12989,A
0.12729,0.67202,0.06308,0.56535,B
0.44058,0.12255,0.92195,0.61348,B
0.50354,0.85788,0.61062,0.02824,A
0.03698,0.41091,0.74816,0.68169,A
0.5296,0.0911,0.64522,0.62565,B
0.03639,0.12851,0.61927,0.02458,A
0.18486,0.76579,0.31428,0.42051,A
0.27301,0.51567,0.09059,0.71265,B
0.16997,0.79251,0.56295,0.2712,A
0.87732,0.97141,0.64083,0.96464,A
0.15811,0.9165,0.72476,0.72049,A
0.08839,0.53393,0.13459,0.84547,A
0.20385,0.77394,0.99917,0.7176,B
0.78848,0.20375,0.3002,0.57166,A
0.85068,0.94292,0.30687,0.78617,A
0.29411,0.67418,0.7099,0.15832,B
0.27285,0.9856,0.76713,0.51281,B
0.25184,0.34725,0.3107,0.24727,B
0.03639,0.6085,0.09707,0.20595,B
0.05419,0.55537,0.01451,0.04991,A
0.23768,0.94763,0.58542,0.5228,B
0.66583,0.29856,0.7523,0.65479,A
0.16241,0.54656,0.31249,0.56451,A
0.15226,0.05759,0.74064,0.44594,A
0.83245,0.83825,0.07737,0.822,B
0.01214,0.25738,0.45167,0.66746,A
0.44696,0.64353,0.67807,0.28196,A
0.95887,0.80751,0.43335,0.82943,A
0.84895,0.03221,0.11715,0.32594,A
0.1865,0.3,0.51917,0.01289,B
0.98253,0.3669,0.78809,0.89553,A
0.43762,0.5259,0.03554,0.12317,B
0.14599,0.19555,0.67835,0.06233,A
0.19137,0.55336,0.63652,0.54925,B
0.64423,0.69751,0.26833,0.10495,B
0.24066,0.49692,0.84128,0.04065,A
0.90743,0.60891,0.84952,0.19482,B
0.73953,0.10553,0.40019,0.93673,B
0.94265,0.18251,0.97457,0.21759,B
0.93672,0.48078,0.86507,0.84557,B
0.67504,0.10435,0.47213,0.53223,B
0.0664,0.96026,0.64131,0.39896,A
0.52069,0.8656,0.29424,0.89738,B
0.48316,0.81672,0.79848,0.68313,B
0.02969,0.16144,0.65161,0.98789,B
0.55741,0.46419,0.0598,0.41905,A
0.44448,0.79085,0.19063,0.6075,B
0.56705,0.26347,0.64712,0.44714,A
0.61629,0.04316,0.04994,0.63325,B
0.81098,0.30633,0.34092,0.80977,A
0.78071,0.28599,0.18943,0.62071,A
0.63689,0.57285,0.48428,0.80629,B
0.88838,0.99942,0.78686,0.34873,B
0.90603,0.92022,0.91647,0.50085,A
0.00725,0.26609,0.12996,0.26994,A
0.14411,0.6907,0.15764,0.59709,B
0.11726,0.85585,0.93266,0.76389,A
0.72797,0.92623,0.64596,0.42952,A
0.25547,0.46058,0.00513,0.05721,B
0.15105,0.18021,0.51256,0.4737,B
0.72488,0.15858,0.35976,0.87711,A
0.11336,0.4735,0.30946,0.86243,A
0.24884,0.08928,0.33918,0.78782,A
0.14236,0.64476,0.54013,0.05614,B
0.57486,0.62637,0.76525,0.3059,A
0.25699,0.13264,0.22509,0.42387,A
0.60528,0.61555,0.35973,0.62435,A
0.73533,0.54681,0.88845,0.01092,A
0.09856,0.56675,0.95398,0.66793,A
0.68399,0.58045,0.99144,0.4203,A
0.15427,0.19936,0.0947,0.24285,A
0.29414,0.22711,0.15176,0.65067,A
0.09245,0.37316,0.80534,0.20299,A
0.69744,0.28786,0.85465,0.70265,A
0.65906,0.01722,0.29284,0.92757,B
0.57189,0.30613,0.40559,0.19861,A
0.47334,0.84747,0.63251,0.55029,B
0.90141,0.39604,0.56131,0.0631,A
0.59349,0.80666,0.98906,0.93691,B
0.28292,0.1737,0.50528,0.95343,A
0.35678,0.22552,0.33643,0.71789,A
0.14651,0.16824,0.39444,0.12695,A
0.67489,0.29778,0.48441,0.65557,A
0.19345,0.06978,0.18884,0.57657,A
0.7836,0.70499,0.59748,0.32154,A
0.93602,0.0163,0.26097,0.1018,B
0.26169,0.50956,0.54376,0.45942,B
0.85691,0.59947,0.42692,0.45774,B
0.25735,0.63774,0.50536,0.34829,B
0.04291,0.57258,0.25923,0.74067,A
0.61251,0.94152,0.10628,0.57218,A
0.0874,0.47706,0.05669,0.38016,B
0.86599,0.5522,0.3256,0.86209,B
0.29197,0.7947,0.13386,0.20811,A
0.85545,0.86603,0.82172,0.27348,B
0.41602,0.97472,0.27241,0.21547,A
0.30677,0.76452,0.56264,0.22751,A
0.16828,0.44905,0.46605,0.20348,B
0.90761,0.60463,0.09449,0.86206,B
0.1731,0.02239,0.01211,0.72182,A
0.74495,0.92093,0.49558,0.28125,B
0.59227,0.83854,0.29679,0.74536,B
0.91002,0.51754,0.70486,0.97067,A
0.77467,0.24459,0.57987,0.14378,A
0.36597,0.50125,0.34675,0.70514,B
0.52837,0.83905,0.33375,0.88513,B
0.55548,0.90039,0.43773,0.36118,A
0.2509,0.63105,0.47546,0.85494,A
0.97383,0.03053,0.73707,0.08535,B
0.15442,0.96919,0.66432,0.03922,A
0.65144,0.53574,0.95634,0.53993,A
0.28168,0.5395,0.26901,0.30831,A
0.81166,0.6409,0.18437,0.72534,B
0.28582,0.77558,0.54075,0.61898,A
0.41466,0.64061,0.35752,0.56783,B
0.90374,0.00775,0.72879,0.30833,A
0.07878,0.67877,0.95718,0.85658,B
0.01626,0.14763,0.36267,0.05186,A
0.37446,0.99921,0.53781,0.56366,A
0.7863,0.72145,0.50971,0.0394,B
0.92987,0.91234,0.08791,0.14826,B
0.02504,0.91807,0.5056,0.60183,B
0.93043,0.4347,0.79011,0.24875,A
0.4911,0.1539,0.10347,0.76525,B
0.54256,0.36636,0.49019,0.98493,B
0.29224,0.21561,0.72504,0.51428,A
0.14639,0.12216,0.76442,0.95297,A
0.09893,0.77645,0.76265,0.09083,A
0.78933,0.53023,0.70341,0.47763,B
0.745,0.8345,0.95359,0.74038,A
0.794,0.46453,0.14167,0.53785,B
0.71822,0.91001,0.85977,0.75877,A
0.58896,0.30324,0.50049,0.08679,B
0.65876,0.55574,0.47538,0.00567,A
0.93218,0.64867,0.31295,0.28966,A
0.79224,0.94272,0.22331,0.83967,A
0.89979,0.16653,0.55628,0.06814,B
0.3247,0.89126,0.5823,0.78308,B
0.12187,0.61531,0.59212,0.07022,B
0.72747,0.25431,0.24549,0.90058,A
0.23926,0.48405,0.90211,0.43865,B
0.81433,0.19322,0.12457,0.69178,A
0.46942,0.63809,0.64301,0.06375,A
0.96476,0.87752,0.55228,0.69744,A
0.50945,0.80589,0.96865,0.70562,A
0.20978,0.14371,0.5245,0.09508,B
0.92568,0.969,0.78347,0.40209,A
0.49462,0.62304,0.53389,0.03236,A
0.30345,0.40691,0.95024,0.84846,B
0.95932,0.26645,0.87995,0.14378,B
0.92826,0.57709,0.80163,0.03689,A
0.16311,0.98121,0.28236,0.92405,A
0.97536,0.21876,0.79196,0.28011,A
0.39806,0.5382,0.83118,0.27537,B
0.22604,0.60458,0.08685,0.38093,A
0.42693,0.29698,0.94983,0.48245,B
0.46535,0.24782,0.40029,0.46452,A
0.44926,0.38075,0.61574,0.92809,B
0.58922,0.28945,0.11301,0.20349,A
0.9841,0.53862,0.04537,0.34099,B
0.26589,0.86034,0.43929,0.47566,A
0.05225,0.26832,0.58554,0.90836,B
0.96913,0.04843,0.61133,0.27392,A
0.33916,0.28814,0.2388,0.86515,A
0.64011,0.28172,0.80282,0.81007,B
0.06532,0.52659,0.95073,0.7017,A
0.75463,0.84228,0.27952,0.85881,A
0.95418,0.94412,0.68268,0.35432,B
0.1238,0.097,0.07864,0.2656,A
0.3992,0.3374,0.50983,0.5581,A
0.31597,0.84546,0.26674,0.44816,A
0.26561,0.56843,0.65362,0.68023,B
0.46271,0.89494,0.26818,0.22903,A
0.63006,0.30352,0.74557,0.23904,A
0.1508,0.76879,0.9925,0.53161,A
0.36437,0.84655,0.50174,0.03369,A
0.08967,0.9856,0.70747,0.25157,B
0.89624,0.53351,0.354,0.56749,B
0.60464,0.60888,0.19022,0.11564,B
0.50263,0.66573,0.48695,0.91836,B
0.78838,0.13272,0.84534,0.64596,A
0.98235,0.38298,0.15304,0.85947,B
0.17597,0.25955,0.83271,0.01279,A
0.13246,0.63993,0.87817,0.33669,A
0.64475,0.08649,0.15574,0.69389,B
0.2081,0.63476,0.68668,0.55629,A
0.6577,0.90161,0.11838,0.38824,A
0.18433,0.83261,0.55203,0.63517,A
0.9109,0.58441,0.28287,0.55864,B
0.80166,0.1247,0.86142,0.12411,B
0.23662,0.53772,0.43464,0.45321,B
0.49035,0.27086,0.58369,0.50187,A
0.16122,0.58296,0.8059,0.68928,B
0.31034,0.53436,0.34945,0.2607,A
0.0889,0.27944,0.68612,0.38065,B
0.04194,0.43322,0.41352,0.87828,A
0.3657,0.11088,0.82337,0.64893,A
0.27327,0.11349,0.25743,0.93577,A
0.60713,0.20104,0.98798,0.42298,A
0.13917,0.92929,0.13464,0.92615,A
0.72401,0.08818,0.74237,0.85504,B
0.32697,0.40612,0.87156,0.05142,A
0.03249,0.4729,0.69529,0.43425,A
0.92208,0.05902,0.67942,0.41765,B
0.20332,0.46155,0.19895,0.8273,B
0.88929,0.21999,0.7811,0.05285,B
0.87684,0.68414,0.28917,0.37522,B
0.13035,0.03268,0.60933,0.27143,A
0.43972,0.24433,0.54036,0.98007,B
0.53486,0.64041,0.11937,0.62729,B
0.44164,0.50792,0.99559,0.38722,B
0.47449,0.33098,0.26788,0.3563,A
0.71697,0.62387,0.33214,0.45335,B
0.30194,0.28326,0.04251,0.77993,B
0.01757,0.13776,0.46045,0.64847,A
0.53634,0.92838,0.30029,0.97434,A
0.18852,0.83021,0.36201,0.12519,A
0.02709,0.49915,0.17564,0.33816,A
0.53046,0.15948,0.16124,0.0583,B
0.10568,0.3541,0.4712,0.5437,B
