attr1,attr2,attr3,attr4,class
0.3643,0.45348,0.43167,0.16935,A
0.88185,0.38483,0.20789,0.76282,B
0.73612,0.4656,0.04185,0.79736,A
0.88685,0.27837,0.62405,0.54822,A
0.16287,0.86641,0.75697,0.52652,A
0.50336,0.05797,0.80178,0.36314,B
0.03604,0.84276,0.83691,0.22098,A
0.9638,0.66664,0.74065,0.09312,B
0.58265,0.53055,0.85442,0.77582,B
0.92531,0.44875,0.11637,0.87396,B
0.18496,0.62492,0.19016,0.28773,B
0.24327,0.97189,0.91188,0.92693,A
0.31647,0.90171,0.89188,0.07598,B
0.40636,0.94999,0.87356,0.98264,B
0.38974,0.94382,0.70639,0.39976,A
0.31322,0.67372,0.73324,0.75893,A
0.60086,0.7768,0.02845,0.95545,B
0.34955,0.76122,0.07621,0.20069,B
0.88432,0.63539,0.05481,0.22148,A
0.31678,0.50976,0.78826,0.09036,A
0.65291,0.73501,0.80425,0.08122,B
0.45771,0.91147,0.10717,0.81299,A
0.4443,0.10386,0.09254,0.54437,B
0.45919,0.12118,0.88976,0.13675,A
0.44639,0.06248,0.66139,0.78391,B
0.25546,0.35977,0.45962,0.58783,A
0.62561,0.93349,0.27129,0.72711,A
0.08313,0.42533,0.648,0.52448,A
0.13679,0.22246,0.58027,0.55837,B
0.8847,0.91457,0.8186,0.71315,A
0.42677,0.36153,0.27428,0.93634,B
0.64965,0.75545,0.21342,0.85951,A
0.6207,0.45191,0.76577,0.07456,A
0.13532,0.85384,0.19476,0.78646,A
0.63583,0.05259,0.73339,0.74824,B
0.91874,0.73421,0.57596,0.1732,A
0.78172,0.36245,0.5095,0.22422,A
0.44921,0.39199,0.86413,0.38289,B
0.6011,0.18372,0.55326,0.42457,B
0.3951,0.61543,0.08226,0.42865,A
0.43799,0.46964,0.21344,0.72221,B
0.21019,0.66383,0.07922,0.4073,A
0.25452,0.83487,0.97929,0.73738,B
0.97465,0.23845,0.01944,0.55579,A
0.43306,0.64716,0.21306,0.88832,B
0.57991,0.91528,0.75246,0.65037,A
0.00163,0.50403,0.82541,0.92715,B
0.50888,0.51303,0.02212,0.12159,B
0.35705,0.07741,0.46353,0.60335,A
0.0294,0.05349,0.5938,0.7337,A
0.5132,0.44498,0.16144,0.2285,A
0.21896,0.14173,0.37754,0.53589,A
0.01116,0.78635,0.49692,0.89515,B
0.72424,0.81313,0.98123,0.05806,B
0.66524,0.83495,0.40332,0.78057,A
0.72094,0.00519,0.24287,0.54408,B
0.921,0.96502,0.99536,0.26827,B
0.6265,0.55282,0.24735,0.19081,A
0.67169,0.68054,0.38579,0.54101,B
0.94004,0.38737,0.90042,0.4366,B
0.23325,0.49519,0.42476,0.69776,B
0.44978,0.97705,0.96558,0.21384,B
0.50906,0.91915,0.66741,0.88145,A
0.99374,0.63884,0.21043,0.64698,B
0.47658,0.86182,0.72826,0.73006,B
0.75958,0.78155,0.90902,0.33131,B
0.94854,0.45586,0.57159,0.46534,B
0.3404,0.41867,0.65377,0.45118,B
0.27085,0.47888,0.9522,0.57868,B
0.36144,0.17069,0.45426,0.63049,A
0.08372,0.26751,0.78768,0.38401,B
0.08968,0.82886,0.43335,0.70114,A
0.36012,0.73704,0.72568,0.01433,B
0.54186,0.8406,0.38794,0.13196,B
0.80591,0.43614,0.31356,0.009,A
0.42864,0.8224,0.82654,0.97638,B
0.911,0.11261,0.5915,0.85479,B
0.36227,0.87529,0.64404,0.23181,A
0.48145,0.55972,0.43332,0.60768,B
0.41821,0.53605,0.06793,0.98955,B
0.00434,0.21028,0.63257,0.00247,A
0.06699,0.90341,0.61293,0.00066,A
0.18949,0.72677,0.92701,0.87701,A
0.77811,0.87891,0.87451,0.01337,A
0.03272,0.8123,0.19,0.65474,B
0.1706,0.69751,0.47442,0.10934,A
0.91018,0.35664,0.76253,0.21359,A
0.66748,0.49446,0.69326,0.22894,A
0.51713,0.1421,0.16611,0.54079,B
0.22971,0.45233,0.03429,0.68667,A
0.04225,0.02526,0.26364,0.27255,B
0.4711,0.97033,0.2789,0.66351,A
0.78035,0.57429,0.89608,0.4137,B
0.17903,0.35283,0.93274,0.53697,A
0.5129,0.5642,0.13443,0.01406,B
0.52308,0.12614,0.70296,0.79176,B
0.70074,0.37801,0.72175,0.64358,A
0.98861,0.31094,0.95777,0.38164,A
0.21552,0.81245,0.85932,0.3025,A
0.49839,0.60063,0.50001,0.70503,B
0.40839,0.51013,0.61703,0.43188,B
0.3779,0.67034,0.37819,0.9792,A
0.10089,0.24836,0.82311,0.0909,A
0.60795,0.28231,0.08676,0.02445,B
0.45912,0.46181,0.49956,0.91288,B
0.8986,0.11849,0.24336,0.05845,B
0.34343,0.27941,0.73356,0.0633,B
0.46518,0.18692,0.92278,0.30041,B
0.36631,0.2663,0.21016,0.56361,A
0.60368,0.45409,0.49117,0.84932,B
0.56376,0.31717,0.35189,0.90596,A
0.79699,0.25218,0.90315,0.0572,A
0.9252,0.68701,0.9359,0.94465,B
0.49964,0.79472,0.06958,0.83345,A
0.25481,0.20864,0.45917,0.05959,B
0.6431,0.35728,0.13258,0.77623,B
0.89707,0.82521,0.18094,0.9329,B
0.9582,0.27197,0.90839,0.49736,A
0.10653,0.239,0.18149,0.93737,A
0.35587,0.03865,0.73785,0.71569,A
0.65239,0.65705,0.67478,0.81255,B
0.02625,0.46125,0.68824,0.59638,A
0.67621,0.04431,0.67107,0.38648,B
0.79779,0.30306,0.18645,0.52757,A
0.1745,0.33836,0.88658,0.96214,B
0.27094,0.36479,0.2745,0.8379,A
0.86265,0.08945,0.43241,0.89081,B
0.35781,0.9996,0.30664,0.20149,A
0.47293,0.79893,0.74408,0.84969,B
0.22505,0.87058,0.38634,0.1293,A
0.35779,0.8276,0.41012,0.68023,A
0.36578,0.15651,0.37996,0.06324,B
0.96358,0.22164,0.21171,0.17215,A
0.96893,0.93771,0.40134,0.46814,A
0.35991,0.88473,0.98697,0.67654,A
0.49277,0.57057,0.444,0.17993,A
0.83382,0.42389,0.84029,0.4997,B
0.1469,0.30543,0.37677,0.4852,B
0.30292,0.76921,0.81022,0.00941,A
0.44357,0.52691,0.53148,0.02612,B
0.13409,0.13578,0.32536,0.79981,A
0.72074,0.11293,0.71368,0.50245,B
0.00514,0.14933,0.33645,0.15951,A
0.02965,0.13374,0.11343,0.08306,A
0.11963,0.26591,0.18347,0.45278,B
0.46855,0.77962,0.67912,0.19461,B
0.04598,0.74675,0.086,0.46688,B
0.50492,0.17707,0.84596,0.97691,A
0.28115,0.41188,0.79909,0.77167,B
0.70692,0.41538,0.89047,0.01645,A
0.13235,0.69338,0.25371,0.5693,B
0.53754,0.50025,0.80695,0.18794,A
0.7803,0.01982,0.26543,0.68907,B
0.03514,0.47319,0.05408,0.96109,B
0.5786,0.71721,0.98027,0.84058,B
0.6592,0.28219,0.59956,0.58065,A
0.16972,0.66212,0.8096,0.85018,B
0.3519,0.64216,0.51683,0.90453,A
0.95791,0.60003,0.39606,0.23797,A
0.77995,0.66824,0.90578,0.32969,A
0.36466,0.12234,0.11223,0.00319,A
0.11832,0.68529,0.71305,0.8286,B
0.14325,0.63832,0.60401,0.08701,B
0.14122,0.96362,0.87387,0.19711,B
0.51586,0.15344,0.21408,0.84561,A
0.75646,0.05783,0.30631,0.30726,A
0.44442,0.85469,0.52962,0.93971,B
0.11992,0.81176,0.64769,0.1857,A
0.56721,0.0979,0.36309,0.86868,B
0.05264,0.66378,0.85464,0.27329,A
0.32678,0.7409,0.2577,0.71761,A
0.71562,0.5588,0.2332,0.46147,B
0.81697,0.90065,0.03057,0.61061,B
0.44578,0.6697,0.79982,0.99194,B
0.30223,0.35174,0.23178,0.47214,A
0.82476,0.87407,0.4964,0.66396,A
0.24594,0.29299,0.64254,0.46551,A
0.99242,0.59761,0.95579,0.4289,A
0.91997,0.04974,0.7895,0.27379,A
0.86665,0.17597,0.15625,0.35723,A
0.47897,0.97917,0.88623,0.02458,B
0.56799,0.65952,0.53157,0.52249,B
0.74572,0.64479,0.9175,0.5058,B
0.44936,0.06029,0.49869,0.8084,B
0.17048,0.34198,0.22705,0.60853,B
0.45637,0.58574,0.00429,0.61611,A
0.66818,0.67106,0.83994,0.25107,B
0.60009,0.32878,0.01378,0.62414,B
0.90555,0.88599,0.34988,0.7366,A
0.30814,0.41345,0.84736,0.25086,B
0.13512,0.91004,0.64473,0.00836,A
0.86783,0.9281,0.90951,0.58531,A
0.88145,0.15146,0.92632,0.78284,A
0.47497,0.40934,0.02932,0.73114,B
0.84094,0.22811,0.13348,0.55848,A
0.56869,0.68391,0.39901,0.89256,B
0.4115,0.10442,0.42397,0.56138,B
0.32084,0.14013,0.90975,0.31892,A
0.45648,0.81008,0.96956,0.15014,B
0.85971,0.78605,0.8552,0.74725,A
0.27378,0.06475,0.11946,0.53688,A
0.07576,0.31607,0.48815,0.41717,B
0.27109,0.80213,0.1942,0.85768,A
0.54916,0.32842,0.98768,0.86074,B
0.87904,0.31395,0.05225,0.6634,B
0.35338,0.57274,0.34619,0.29905,A
0.28368,0.0756,0.8196,0.36477,A
0.47281,0.18214,0.26747,0.0999,B
0.33553,0.68363,0.69035,0.06264,B
0.14065,0.53666,0.83356,0.17741,A
0.96077,0.97348,0.64507,0.64121,A
0.46667,0.39468,0.83958,0.28037,B
0.5375,0.41822,0.67087,0.62718,B
0.0696,0.31689,0.75581,0.13706,A
0.8064,0.09843,0.39563,0.26335,A
0.61873,0.18369,0.82003,0.56197,B
0.6013,0.37053,0.84932,0.43019,A
0.33151,0.4407,0.16892,0.13143,A
0.3962,0.09424,0.09507,0.84045,B
0.52861,0.62523,0.96112,0.79022,B
0.87859,0.0383,0.00921,0.597,A
0.32673,0.21255,0.87113,0.97968,B
0.67727,0.5599,0.03059,0.33991,B
0.44589,0.89889,0.42087,0.99352,A
0.37817,0.17471,0.82367,0.90918,B
0.83845,0.4759,0.41509,0.66855,B
0.08129,0.54699,0.68006,0.26472,B
0.36157,0.1941,0.81131,0.3731,A
0.25736,0.49305,0.30507,0.94264,B
0.06767,0.3872,0.73907,0.10422,A
0.73976,0.92729,0.13815,0.0411,B
0.09781,0.17539,0.28232,0.7731,B
0.0567,0.00469,0.36321,0.90016,A
0.51663,0.07573,0.29134,0.93795,B
0.67491,0.40534,0.58722,0.18176,A
0.96817,0.12837,0.15504,0.41756,B
0.70599,0.93723,0.95125,0.58258,A
0.9266,0.25624,0.01876,0.24811,A
0.346,0.25644,0.24884,0.02578,B
0.37006,0.30743,0.0922,0.5434,B
0.00329,0.45196,0.09173,0.89773,A
0.23085,0.99937,0.65185,0.22771,A
0.00483,0.5881,0.05497,0.3825,A
0.90265,0.21543,0.02507,0.47521,A
0.34487,0.2386,0.57001,0.78356,A
0.46811,0.88566,0.73779,0.72306,A
0.1287,0.5752,0.78006,0.5408,A
0.67041,0.46981,0.45579,0.97041,A
0.36639,0.89858,0.50611,0.01975,B
0.65258,0.29942,0.62496,0.91165,A
0.69742,0.53969,0.18553,0.23968,A
0.61299,0.50233,0.29915,0.35945,A
0.96157,0.54765,0.94052,0.84143,A
0.69788,0.3699,0.82141,0.83213,A
0.78494,0.0653,0.78516,0.70412,B
0.78221,0.76274,0.86958,0.89231,A
0.13802,0.34262,0.26304,0.41948,B
0.48088,0.47196,0.50083,0.56775,B
0.63484,0.11879,0.68914,0.4942,B
0.43274,0.25373,0.29899,0.23938,A
0.22504,0.67359,0.60696,0.7465,A
0.56751,0.88953,0.18902,0.8977,A
0.48876,0.40272,0.06939,0.40589,A
0.74597,0.96933,0.78416,0.24274,B
0.06762,0.91511,0.80271,0.36432,A
0.50972,0.96843,0.07894,0.48792,A
0.15971,0.56892,0.03909,0.44966,B
0.61105,0.79581,0.34856,0.36872,B
0.09003,0.55759,0.72992,0.05747,A
0.67171,0.14613,0.18289,0.02266,B
0.06976,0.16894,0.74588,0.79416,B
0.21976,0.55913,0.32601,0.44289,B
0.12825,0.60107,0.49056,0.76048,B
0.22615,0.65379,0.94955,0.58282,A
0.85853,0.25111,0.28,0.66257,A
0.78965,0.99364,0.49518,0.60196,A
0.90942,0.05191,0.21382,0.11699,A
0.0882,0.21816,0.07122,0.89707,A
0.74777,0.35649,0.73153,0.5886,A
0.51943,0.05108,0.42728,0.12085,A
0.43306,0.76824,0.23662,0.06478,A
0.05305,0.92801,0.84612,0.46385,B
0.37535,0.65261,0.61356,0.708,B
0.97309,0.58161,0.05684,0.28426,A
0.83622,0.84728,0.85289,0.226,B
0.0147,0.70433,0.26197,0.71523,A
0.93359,0.72539,0.94417,0.01414,B
0.14772,0.13243,0.19295,0.24677,A
0.78849,0.86319,0.57669,0.79869,A
0.3829,0.79521,0.2453,0.27948,B
0.77611,0.44204,0.69201,0.74521,B
0.94848,0.72265,0.61538,0.61108,B
0.30072,0.75819,0.99846,0.30175,A
0.32657,0.77797,0.43579,0.43352,A
0.26357,0.44064,0.13117,0.40069,B
0.90027,0.28631,0.12116,0.56735,A
0.55484,0.43183,0.9603,0.68902,B
0.899,0.09002,0.10081,0.59245,B
0.32681,0.1569,0.00054,0.34882,A
0.71858,0.62266,0.07906,0.14227,A
0.75168,0.87878,0.16757,0.26147,B
0.34796,0.54617,0.1232,0.43578,B
0.60774,0.48473,0.78717,0.69115,B
0.79257,0.81461,0.59454,0.59508,A
0.6984,0.63355,0.17991,0.16028,A
0.92757,0.49869,0.00257,0.31884,B
0.76801,0.1644,0.65134,0.62771,A
0.3555,0.20269,0.02695,0.60425,B
0.65608,0.80016,0.15964,0.02958,B
0.55273,0.35967,0.32245,0.97597,B
0.93642,0.10085,0.03036,0.87709,A
0.23946,0.46433,0.36472,0.566,B
0.24959,0.23284,0.64037,0.8376,A
0.14749,0.11019,0.69721,0.3958,A
0.60041,0.13901,0.07683,0.3201,B
0.301,0.2114,0.24585,0.93434,A
0.30318,0.28006,0.18173,0.86251,A
0.77991,0.04876,0.38487,0.04618,B
0.67419,0.93565,0.44781,0.18342,B
0.70299,0.38349,0.68368,0.89452,B
0.44491,0.63175,0.04507,0.60319,A
0.07479,0.05845,0.1906,0.76743,A
0.12172,0.79391,0.94442,0.04921,B
0.37787,0.02974,0.68557,0.61436,B
0.798,0.40881,0.50192,0.0844,A
0.24207,0.98692,0.61522,0.67557,B
0.48452,0.79443,0.28184,0.8512,B
0.03774,0.17234,0.20996,0.56147,A
0.42761,0.96154,0.41998,0.64599,A
0.73752,0.07782,0.08897,0.69858,B
0.85654,0.73764,0.02931,0.66383,B
0.23032,0.47821,0.51056,0.78255,B
0.24036,0.14933,0.69995,0.83349,A
0.70733,0.99291,0.2105,0.25,B
0.18623,0.26714,0.62042,0.37237,A
0.51865,0.59652,0.32252,0.64263,B
0.875,0.95359,0.71566,0.36432,A
0.64854,0.4737,0.04081,0.69322,A
0.12335,0.23569,0.31318,0.44943,B
0.18268,0.46709,0.5508,0.77963,B
0.2389,0.24745,0.3461,0.53333,A
0.17432,0.57698,0.04299,0.03671,B
0.44491,0.51405,0.77824,0.12553,A
0.4181,0.65337,0.13511,0.65864,B
0.07624,0.42585,0.10452,0.42276,B
0.57459,0.33311,0.36146,0.87331,A
0.0604,0.71922,0.13835,0.77907,B
0.19243,0.8514,0.12019,0.87522,A
0.68185,0.50449,0.62103,0.3852,B
0.85883,0.64998,0.95859,0.72537,A
0.99282,0.18213,0.16008,0.37093,A
0.88986,0.24674,0.78711,0.96837,A
0.70291,0.54428,0.7488,0.62887,B
0.76231,0.57363,0.40479,0.37504,B
0.59683,0.74869,0.9266,0.45478,B
0.90937,0.8678,0.97283,0.18229,A
0.62848,0.39782,0.18877,0.26002,A
0.65586,0.60506,0.16853,0.78329,B
0.75278,0.75891,0.40954,0.27156,B
0.83369,0.3332,0.97367,0.1197,B
0.28038,0.42771,0.97842,0.60763,B
0.77254,0.64406,0.64976,0.05544,B
0.35983,0.66026,0.95229,0.8337,A
0.5262,0.8298,0.2093,0.021,A
0.13003,0.25934,0.27102,0.29791,A
0.93158,0.12154,0.89812,0.45023,A
0.25442,0.40224,0.7253,0.45766,B
0.11799,0.70855,0.73706,0.18254,A
0.40872,0.23935,0.79883,0.533,A
0.44686,0.90533,0.58541,0.51702,A
0.06579,0.16448,0.19119,0.1389,A
0.28835,0.65527,0.28103,0.78648,A
0.08882,0.67362,0.29806,0.39058,B
0.34706,0.49267,0.17921,0.6601,B
0.9614,0.33661,0.34449,0.54804,A
0.45541,0.82635,0.70365,0.89337,B
0.85917,0.64314,0.81494,0.19938,A
0.15279,0.45588,0.27755,0.73098,A
0.63283,0.48501,0.84771,0.96531,A
0.85863,0.24125,0.99685,0.79259,A
0.38829,0.48497,0.01014,0.46205,B
0.7213,0.24377,0.76738,0.30741,A
0.72377,0.93013,0.76626,0.25208,B
0.16868,0.42848,0.13864,0.30809,B
0.00639,0.92809,0.65166,0.10627,A
0.38409,0.0436,0.03359,0.88646,A
0.30434,0.80578,0.21587,0.39162,A
0.16904,0.26373,0.41946,0.51001,B
0.59267,0.25105,0.69355,0.07122,B
0.5024,0.82757,0.98503,0.7692,A
0.08161,0.45904,0.30899,0.67415,A
0.80317,0.46204,0.88924,0.9071,B
0.07843,0.91987,0.36221,0.98399,B
0.67191,0.00639,0.72479,0.22505,A
0.81635,0.98772,0.29053,0.18366,B
0.23821,0.37136,0.9385,0.38861,A
0.53828,0.9993,0.73005,0.24337,A
0.82217,0.04064,0.93951,0.6589,B
0.30217,0.17051,0.67263,0.33181,B
0.46605,0.20736,0.66325,0.37557,A
0.26307,0.89296,0.10976,0.74593,B
0.90329,0.59895,0.49787,0.96341,B
0.39531,0.59591,0.98375,0.7476,B
0.22847,0.02344,0.16314,0.2734,B
0.49548,0.43094,0.35499,0.72652,B
0.86711,0.01305,0.53638,0.21388,A
0.20792,0.10433,0.54572,0.55372,A
0.07306,0.77608,0.05265,0.1675,A
0.82216,0.86988,0.54335,0.88511,A
0.95341,0.26431,0.28799,0.2898,A
0.15741,0.55406,0.08638,0.9106,B
0.17914,0.80914,0.58265,0.53537,A
0.49337,0.44115,0.39906,0.17108,A
0.41794,0.74839,0.34219,0.86992,B
0.68387,0.9816,0.33022,0.3344,B
0.9753,0.70931,0.13043,0.90223,B
0.18503,0.38584,0.57451,0.10948,A
0.99124,0.01217,0.37182,0.34321,A
0.47411,0.99535,0.66718,0.03727,B
0.47413,0.4304,0.40677,0.83375,B
0.37149,0.80216,0.4182,0.77753,B
0.76673,0.03964,0.58965,0.84457,B
0.68072,0.02492,0.92758,0.98979,B
0.75328,0.44642,0.97865,0.20247,A
0.87468,0.27298,0.74797,0.30481,A
0.28658,0.45619,0.49073,0.2709,A
0.31936,0.26479,0.5402,0.60213,A
0.32065,0.83789,0.89964,0.96287,B
0.76009,0.41166,0.76374,0.14448,A
0.90181,0.80807,0.98868,0.42783,A
0.90753,0.42233,0.29425,0.04128,A
0.1621,0.47486,0.60857,0.81174,A
0.14176,0.72672,0.6779,0.66772,B
0.35159,0.18624,0.78653,0.94949,A
0.38164,0.42598,0.56326,0.02523,B
0.54635,0.26728,0.29483,0.17791,A
0.8866,0.95867,0.42318,0.2644,B
0.11632,0.50206,0.54865,0.88735,A
0.0106,0.58058,0.70438,0.16539,A
0.88087,0.84334,0.42483,0.04179,B
0.48279,0.80962,0.94187,0.74978,A
0.46641,0.36689,0.16296,0.24646,A
0.88727,0.92006,0.23514,0.80563,A
0.42166,0.12007,0.85859,0.90011,A
0.87278,0.76926,0.39502,0.22003,B
0.30035,0.21763,0.81242,0.19031,B
0.84459,0.0722,0.66831,0.80464,B
0.44689,0.15683,0.47415,0.78159,A
0.53893,0.71172,0.72293,0.00601,A
0.70037,0.75805,0.78643,0.86709,A
0.20877,0.68907,0.21748,0.9796,B
0.71206,0.77249,0.61912,0.57771,A
0.22209,0.29784,0.36583,0.90671,A
0.27397,0.08686,0.16708,0.99075,A
0.01366,0.19152,0.53521,0.97722,B
0.92605,0.93472,0.87731,0.63165,A
0.43618,0.9867,0.81357,0.23557,A
0.40419,0.8501,0.57285,0.97904,B
0.82737,0.75556,0.19073,0.99147,B
0.57972,0.96873,0.76852,0.3023,A
0.5832,0.22479,0.09043,0.71059,B
0.33204,0.62315,0.23756,0.14981,B
0.18301,0.57297,0.66945,0.52974,B
0.98401,0.18822,0.18148,0.21882,A
0.91091,0.33197,0.70115,0.87385,A
0.72074,0.14119,0.18215,0.56146,B
0.86101,0.30177,0.56773,0.97069,A
0.40806,0.46627,0.49446,0.51527,B
0.41301,0.46194,0.83443,0.88088,B
0.06178,0.12819,0.82084,0.54533,A
0.9427,0.93252,0.48059,0.81528,A
0.49039,0.38891,0.73344,0.46561,B
0.15811,0.23116,0.72056,0.69111,B
0.69095,0.47798,0.03936,0.8182,A
0.51821,0.00025,0.43981,0.3016,A
0.4341,0.06959,0.23697,0.95691,B
0.94781,0.16216,0.21063,0.68493,A
0.18595,0.53098,0.80166,0.18855,A
0.50607,0.56,0.42127,0.7379,B
0.18147,0.9817,0.87923,0.24914,A
0.33276,0.37211,0.62555,0.14607,B
0.91314,0.47714,0.79019,0.00702,A
0.64574,0.01488,0.4087,0.12334,B
0.83002,0.35248,0.20675,0.69851,A
0.1068,0.66637,0.70919,0.02631,B
0.22412,0.9229,0.87075,0.98315,A
0.95055,0.27835,0.65856,0.42548,A
0.16086,0.37513,0.72566,0.67563,B
0.44518,0.43782,0.57998,0.03989,B
0.18299,0.06416,0.47015,0.95309,A
0.56436,0.68075,0.83253,0.48773,B
0.74998,0.68445,0.13822,0.99584,A
0.94561,0.76477,0.0564,0.38112,B
0.49779,0.80024,0.86336,0.12325,A
0.13,0.58937,0.85954,0.38329,A
0.9738,0.94795,0.50298,0.15943,B
0.97301,0.56361,0.69786,0.70419,B
0.96164,0.75279,0.37772,0.46806,B
0.24559,0.0107,0.80698,0.68218,A
0.88749,0.72398,0.25286,0.84558,B
0.02516,0.05471,0.1827,0.35025,B
0.07556,0.55806,0.36717,0.00561,A
0.91605,0.10848,0.77442,0.12021,A
0.79703,0.47147,0.48338,0.49117,B
0.01204,0.84463,0.94058,0.75399,B
0.15344,0.46446,0.32136,0.43729,A
0.26929,0.63415,0.38137,0.49916,A
0.61226,0.173,0.70457,0.24674,A
0.35898,0.11856,0.31792,0.40008,A
0.57173,0.81873,0.38689,0.8243,B
0.12284,0.74888,0.90157,0.28035,A
0.0197,0.26369,0.65936,0.8808,A
0.904,0.35046,0.93487,0.25317,B
0.62606,0.55586,0.363,0.88539,B
0.06197,0.5732,0.23057,0.20402,B
0.46986,0.91193,0.99545,0.51003,A
0.34626,0.73502,0.08823,0.81349,A
0.27326,0.40497,0.91625,0.27268,A
0.91667,0.23306,0.58194,0.01813,B
0.37156,0.30345,0.80768,0.06426,B
0.78587,0.54846,0.79401,0.56664,B
0.26611,0.07261,0.72285,0.66516,A
0.00714,0.26297,0.41791,0.03075,A
0.65679,0.5593,0.80409,0.90207,B
0.61082,0.85152,0.68796,0.39972,B
0.32309,0.21963,0.86375,0.68481,B
0.43301,0.87234,0.10771,0.99384,B
0.35899,0.24268,0.46329,0.58845,A
0.19485,0.58,0.33271,0.61722,B
0.38278,0.09033,0.65823,0.21097,A
0.89497,0.60669,0.0104,0.92715,A
0.5811,0.88585,0.20941,0.3139,A
0.07293,0.73268,0.70971,0.72276,B
0.74957,0.32913,0.03989,0.41078,B
0.4479,0.87175,0.0892,0.37979,A
0.61512,0.41214,0.46796,0.00057,A
0.76644,0.63841,0.22682,0.50186,B
0.22211,0.26068,0.16322,0.75405,A
0.71381,0.91059,0.43939,0.02267,B
0.97314,0.02685,0.30527,0.5796,B
0.24886,0.21574,0.18777,0.10681,B
0.9664,0.50152,0.21189,0.31616,A
0.64486,0.08896,0.5697,0.17048,B
0.5303,0.69373,0.4422,0.89738,B
0.98203,0.02043,0.99093,0.66197,B
0.98257,0.95731,0.19725,0.61348,A
0.94733,0.0198,0.52069,0.85427,B
0.60602,0.79891,0.1766,0.37911,B
0.67141,0.92588,0.60138,0.76943,A
0.62024,0.22232,0.75949,0.19863,A
0.25201,0.488,0.41964,0.51265,B
0.65868,0.90666,0.58573,0.05838,B
0.68489,0.52581,0.75221,0.36993,B
0.2885,0.67048,0.38813,0.47955,A
0.47827,0.15721,0.68667,0.29633,A
0.92726,0.46916,0.57973,0.84035,B
0.17569,0.72894,0.93843,0.33849,B
0.02816,0.52523,0.06968,0.40927,A
0.80068,0.35737,0.59902,0.57182,A
0.09923,0.53402,0.50871,0.101,A
0.59052,0.29397,0.90584,0.16304,A
0.44701,0.12091,0.22377,0.63092,B
0.64391,0.98715,0.83467,0.40634,B
0.54766,0.52627,0.79819,0.31304,A
0.91861,0.47303,0.90302,0.29918,A
0.07953,0.5348,0.5109,0.95856,B
0.59349,0.2221,0.45245,0.45991,A
0.03172,0.25416,0.04086,0.19102,B
0.43976,0.98197,0.27771,0.03008,B
0.25205,0.52688,0.3634,0.88405,B
0.16049,0.56214,0.94018,0.5542,A
0.00597,0.80264,0.99525,0.44065,B
0.73422,0.9747,0.32053,0.31344,B
0.02456,0.0254,0.90347,0.92358,B
0.25667,0.48414,0.42204,0.16493,A
0.2393,0.29119,0.54449,0.48915,A
0.51403,0.31934,0.72307,0.57953,A
0.79739,0.39934,0.8595,0.80523,B
0.29243,0.00799,0.53792,0.81612,A
0.93408,0.03719,0.38886,0.62203,B
0.54747,0.71508,0.39538,0.16336,A
0.62028,0.93461,0.82015,0.88789,A
0.61177,0.7017,0.42259,0.13192,B
0.70311,0.75526,0.38604,0.0715,B
0.50613,0.51353,0.78941,0.16927,A
0.50332,0.38612,0.59213,0.56723,B
0.3031,0.66118,0.67518,0.96247,B
0.47623,0.18252,0.20797,0.83419,A
0.76391,0.20044,0.474,0.27072,A
0.61184,0.16509,0.05562,0.84159,B
0.49433,0.19879,0.19867,0.58431,A
0.95225,0.24244,0.43873,0.39584,A
0.97596,0.04453,0.19579,0.26095,A
0.72828,0.50786,0.68756,0.36747,B
0.09894,0.83042,0.71739,0.44218,A
0.00804,0.14283,0.25827,0.02831,A
0.3294,0.28485,0.28615,0.9049,A
0.57475,0.31621,0.29866,0.28051,A
0.99195,0.47627,0.28131,0.90261,B
0.48179,0.30393,0.63545,0.95502,B
0.05296,0.98441,0.1647,0.93569,B
0.39009,0.02138,0.30659,0.87197,B
0.53646,0.41963,0.88385,0.67271,B
0.56953,0.99893,0.84751,0.4085,A
0.92452,0.48466,0.39804,0.50432,B
0.03282,0.82111,0.28102,0.79155,B
0.16652,0.54123,0.93242,0.12184,B
0.22305,0.33098,0.86621,0.4251,B
0.22032,0.54646,0.48071,0.4111,B
0.07212,0.10004,0.48786,0.82565,A
0.5078,0.27064,0.67098,0.00627,B
0.37145,0.41086,0.0529,0.61885,A
0.16828,0.56825,0.75548,0.47778,A
0.42067,0.18886,0.01017,0.62612,B
0.7926,0.89021,0.82352,0.28859,A
0.6185,0.88419,0.08229,0.81542,A
0.70815,0.314,0.7303,0.30128,A
0.73463,0.44273,0.7276,0.94309,A
0.67633,0.06723,0.00712,0.00557,B
0.78849,0.95248,0.05823,0.23569,B
0.91548,0.4588,0.53204,0.46247,B
0.87182,0.97998,0.35999,0.6641,A
0.34897,0.85664,0.23935,0.38873,A
0.7584,0.54234,0.44629,0.27878,A
0.58989,0.10225,0.85434,0.21929,A
0.04165,0.78311,0.53799,0.58688,B
0.02573,0.54386,0.51598,0.36141,A
0.46618,0.00331,0.31307,0.52046,B
0.67329,0.85124,0.74523,0.61685,A
0.87784,0.0835,0.0456,0.24813,B
0.68092,0.86854,0.22082,0.19822,B
0.58334,0.97586,0.09394,0.51031,A
0.56229,0.82825,0.47611,0.47808,B
0.53606,0.18575,0.58389,0.66256,A
0.26827,0.69563,0.74892,0.48361,A
0.95475,0.6956,0.39389,0.62282,B
