attr1,attr2,attr3,attr4,class
0.91759,0.08157,0.82531,0.28156,B
0.52254,0.80479,0.947,0.52502,A
0.96097,0.16792,0.23151,0.04425,B
0.28894,0.24211,0.05159,0.07294,B
0.06914,0.36754,0.97117,0.72513,A
0.41608,0.21712,0.09655,0.8829,B
0.97808,0.80259,0.9811,0.92437,A
0.84457,0.20427,0.59379,0.77073,A
0.48531,0.2296,0.65871,0.08659,B
0.40452,0.42499,0.22384,0.11753,A
0.68688,0.3688,0.72516,0.53803,A
0.14173,0.33138,0.28904,0.43605,B
0.14823,0.12004,0.68376,0.29637,A
0.07412,0.2499,0.93272,0.05499,A
0.91478,0.00322,0.72225,0.08608,B
0.75045,0.67942,0.18122,0.60859,B
0.93416,0.95801,0.44463,0.19206,B
0.85196,0.57935,0.20095,0.30701,A
0.72643,0.48392,0.63305,0.03446,A
0.16399,0.9325,0.8232,0.57875,B
0.19282,0.39716,0.82744,0.03789,A
0.8885,0.52123,0.4476,0.08446,A
0.9564,0.16768,0.43098,0.68218,A
0.9645,0.66966,0.89924,0.54178,B
0.23467,0.78342,0.91607,0.75446,B
0.20395,0.51528,0.38306,0.65248,B
0.62617,0.34116,0.65585,0.15517,A
0.78973,0.22335,0.01411,0.75944,A
0.81412,0.35763,0.83932,0.10559,A
0.0312,0.62747,0.95619,0.91068,A
0.77577,0.81928,0.25393,0.47092,A
0.85096,0.86021,0.23661,0.75195,A
0.63553,0.08215,0.52629,0.13521,B
0.11026,0.27828,0.26468,0.74588,B
0.23861,0.66309,0.89579,0.46447,B
0.36346,0.65976,0.08112,0.15449,B
0.32339,0.9966,0.35724,0.01381,B
0.17919,0.59156,0.86178,0.59515,B
0.43688,0.14753,0.39178,0.78766,A
0.58121,0.18987,0.42141,0.16191,A
0.39784,0.81672,0.62872,0.3391,B
0.91432,0.69694,0.40535,0.49718,B
0.25328,0.77969,0.16326,0.3163,A
0.80555,0.93163,0.20294,0.83178,A
0.58824,0.29067,0.16896,0.50528,A
0.93062,0.76565,0.21272,0.77092,A
0.3715,0.585,0.38186,0.07112,A
0.14789,0.70131,0.14632,0.10614,B
0.42833,0.90437,0.31188,0.4568,A
0.13464,0.14606,0.31307,0.91158,B
0.54254,0.60848,0.40702,0.73459,B
0.2387,0.68103,0.14275,0.85865,A
0.83507,0.16709,0.08001,0.48232,B
0.70586,0.43768,0.76,0.30913,A
0.41501,0.37772,0.34149,0.21072,A
0.79551,0.64718,0.95636,0.85205,A
0.31824,0.68683,0.21023,0.50426,A
0.28389,0.42297,0.12095,0.4625,B
0.05582,0.94588,0.88218,0.98779,B
0.00229,0.30093,0.72357,0.77021,A
0.2008,0.1882,0.55008,0.94399,A
0.58288,0.28442,0.88218,0.4521,B
0.14318,0.33532,0.61975,0.05388,A
0.84591,0.39642,0.66069,0.41157,B
0.81641,0.99772,0.56071,0.74619,A
0.41768,0.98513,0.44262,0.73586,A
0.00914,0.44897,0.1205,0.08185,A
0.11781,0.23872,0.76151,0.11154,A
0.11098,0.51292,0.51184,0.57848,A
0.98159,0.95985,0.9353,0.21707,B
0.39207,0.41359,0.1236,0.07994,B
0.06495,0.06909,0.74158,0.44224,A
0.6127,0.07655,0.84145,0.24663,B
0.42545,0.51311,0.40949,0.80848,B
0.9035,0.96737,0.91227,0.62643,A
0.34574,0.96634,0.16625,0.7571,B
0.24831,0.92001,0.59245,0.83085,B
0.70541,0.41262,0.66408,0.16891,A
0.84605,0.91373,0.40547,0.1434,B
0.56146,0.61246,0.45399,0.31377,A
0.76284,0.32754,0.79493,0.63614,A
0.32079,0.27352,0.36973,0.61973,A
0.91832,0.77531,0.8426,0.84148,A
0.64215,0.20085,0.2125,0.39008,B
0.13893,0.24653,0.22281,0.94739,A
0.9785,0.21653,0.28867,0.29804,A
0.63618,0.21118,0.32338,0.91473,B
0.65374,0.91144,0.21358,0.395,A
0.75178,0.17641,0.56292,0.24381,A
0.97063,0.76328,0.26236,0.48145,A
0.33342,0.06813,0.92677,0.38414,A
0.48415,0.95959,0.80699,0.60935,A
0.35959,0.76321,0.65716,0.35388,A
0.82017,0.1546,0.87248,0.12357,B
0.31952,0.87441,0.88959,0.18452,A
0.20071,0.24257,0.85008,0.27515,A
0.78997,0.91914,0.98328,0.2597,B
0.84189,0.04335,0.02785,0.32595,A
0.36282,0.79909,0.73258,0.57572,A
0.45248,0.9981,0.02716,0.83035,A
0.57034,0.16827,0.94091,0.66633,B
0.39263,0.04758,0.95034,0.15745,B
0.06402,0.69141,0.64852,0.0245,B
0.9914,0.6924,0.88823,0.60868,B
0.05577,0.4789,0.16558,0.23128,B
0.16451,0.66133,0.10778,0.41436,B
0.27437,0.88159,0.60753,0.24272,A
0.08363,0.83335,0.49399,0.88028,A
0.97383,0.64974,0.53284,0.56656,B
0.47317,0.64395,0.01237,0.44019,A
0.89271,0.72416,0.79107,0.51184,B
0.70422,0.34803,0.25937,0.13528,A
0.06703,0.18185,0.42173,0.1948,A
0.57858,0.26903,0.0171,0.75157,B
0.38193,0.43806,0.97495,0.6884,B
0.80483,0.09772,0.99174,0.77187,B
0.27805,0.03867,0.96822,0.30467,B
0.78925,0.65105,0.86054,0.46546,B
0.67559,0.98303,0.37428,0.75552,A
0.57941,0.76669,0.52175,0.13634,B
0.18782,0.33478,0.8696,0.08088,B
0.18117,0.56374,0.02037,0.98718,A
0.90676,0.62023,0.47436,0.53603,B
0.58948,0.4915,0.15193,0.94493,B
0.08321,0.60653,0.24154,0.25494,A
0.02697,0.85316,0.32456,0.22574,B
0.60375,0.10362,0.19162,0.51352,B
0.06348,0.9699,0.93395,0.19632,B
0.89671,0.95208,0.17506,0.97717,A
0.30871,0.63547,0.19103,0.86665,A
0.34342,0.87907,0.42417,0.49876,B
0.05342,0.29702,0.14055,0.90713,B
0.9314,0.13643,0.8368,0.04588,A
0.47813,0.70366,0.45201,0.6449,B
0.89817,0.38367,0.41652,0.65258,B
0.5252,0.95356,0.14795,0.36442,A
0.95025,0.03474,0.35378,0.58757,B
0.74428,0.97498,0.56583,0.91675,A
0.11463,0.19252,0.25532,0.93233,A
0.3975,0.89393,0.45516,0.46251,A
0.28198,0.10286,0.75789,0.12787,B
0.65992,0.4437,0.64774,0.62685,B
0.65788,0.84896,0.71048,0.04461,B
0.55059,0.8756,0.14923,0.46496,A
0.62847,0.56532,0.96946,0.22222,B
0.50771,0.45282,0.4411,0.08367,B
0.48762,0.59171,0.80851,0.75924,B
0.74586,0.01415,0.88311,0.21543,B
0.16499,0.17176,0.58047,0.68388,B
0.68265,0.75508,0.09299,0.46895,B
0.70208,0.48325,0.04728,0.084,B
0.03101,0.27011,0.73949,0.59365,A
0.00391,0.99066,0.6876,0.01822,A
0.11924,0.31858,0.74556,0.13579,A
0.74015,0.03417,0.55696,0.24191,A
0.72067,0.67882,0.63177,0.56174,B
0.5046,0.08672,0.79084,0.24818,A
0.59681,0.95404,0.36428,0.95718,A
0.24641,0.28156,0.8963,0.95388,B
0.96752,0.08653,0.61596,0.84857,B
0.61058,0.59869,0.21669,0.73941,A
0.05306,0.01414,0.07037,0.51852,A
0.26017,0.39246,0.71966,0.67495,B
0.37604,0.15305,0.04825,0.59234,B
0.49346,0.77211,0.39207,0.02652,A
0.37337,0.20984,0.73782,0.4425,A
0.43565,0.32055,0.80219,0.1139,A
0.61897,0.51329,0.78686,0.99741,A
0.63463,0.11755,0.2628,0.72646,B
0.06914,0.57438,0.434,0.10969,B
0.96061,0.73575,0.70592,0.80815,B
0.59004,0.93206,0.33864,0.04008,B
0.06005,0.16244,0.55451,0.34491,A
0.73101,0.07246,0.43857,0.7144,B
0.10084,0.35695,0.66044,0.50382,B
0.14488,0.59064,0.54278,0.81446,B
0.22359,0.41561,0.41429,0.13003,A
0.05342,0.643,0.75961,0.94349,B
0.75729,0.69594,0.60079,0.74533,B
0.81305,0.53233,0.31288,0.10989,A
0.08604,0.32331,0.64407,0.30342,A
0.79728,0.16507,0.10642,0.31784,A
0.29583,0.84446,0.74517,0.36837,A
0.91051,0.13062,0.43502,0.09007,B
0.27985,0.69914,0.22681,0.36295,A
0.45587,0.21163,0.92249,0.54125,B
0.49041,0.63701,0.75785,0.818,B
0.06595,0.01454,0.11966,0.80399,A
0.9689,0.78019,0.39399,0.7491,A
0.35107,0.78494,0.26205,0.12162,A
0.6519,0.62485,0.12452,0.75999,B
0.58816,0.14675,0.13896,0.92628,A
0.17443,0.09186,0.80026,0.93743,A
0.26511,0.89483,0.89734,0.41403,A
0.43253,0.60036,0.29553,0.76476,B
0.0759,0.29186,0.70976,0.83543,B
0.21023,0.9117,0.75238,0.60314,B
0.24263,0.36516,0.21654,0.61845,A
0.57439,0.5915,0.99253,0.70691,B
0.91948,0.53845,0.54718,0.69157,B
0.10731,0.81913,0.30879,0.49343,A
0.64961,0.39691,0.30991,0.39419,B
0.23798,0.514,0.07627,0.67166,B
0.60453,0.31817,0.52333,0.07501,B
0.63801,0.71733,0.26624,0.0207,B
0.56024,0.90243,0.6407,0.1454,A
0.93,0.25206,0.80139,0.1329,A
0.02293,0.42876,0.96797,0.37014,B
0.57566,0.63516,0.90726,0.27977,A
0.13886,0.9019,0.00956,0.15328,B
0.90773,0.72258,0.38747,0.69201,B
0.23698,0.9931,0.33696,0.91727,B
0.08972,0.71256,0.12257,0.62426,B
0.60062,0.85057,0.44801,0.5202,B
0.83406,0.02779,0.11244,0.2851,B
0.60253,0.4544,0.97868,0.75351,B
0.52454,0.15832,0.52398,0.01046,B
0.48796,0.92972,0.98708,0.83314,A
0.01705,0.55276,0.71657,0.86384,A
0.24667,0.01082,0.84076,0.77167,A
0.91624,0.86415,0.22494,0.95184,B
0.36886,0.33709,0.05164,0.23692,A
0.09671,0.19773,0.04256,0.77703,A
0.42211,0.91968,0.28064,0.04419,B
0.52529,0.44442,0.76004,0.30543,A
0.18109,0.34372,0.84797,0.5854,B
0.60915,0.22402,0.86467,0.02537,B
0.3104,0.22627,0.73216,0.11219,B
0.98498,0.55943,0.56746,0.45845,B
0.22028,0.693,0.22774,0.96139,B
0.88746,0.42182,0.06767,0.83485,A
0.59475,0.98736,0.81328,0.58544,A
0.48952,0.23897,0.13529,0.44711,A
0.01989,0.72349,0.66901,0.53958,A
0.68752,0.23077,0.63733,0.57634,A
0.4224,0.63842,0.34333,0.46566,B
0.60401,0.8265,0.38915,0.8623,B
0.09877,0.48782,0.09699,0.76426,B
0.78539,0.37122,0.34618,0.73073,A
0.14005,0.3121,0.26421,0.10576,A
0.56234,0.11388,0.66078,0.97067,B
0.87459,0.96982,0.34077,0.07654,B
0.38323,0.19702,0.91924,0.13886,B
0.68122,0.83613,0.74513,0.2628,B
0.71639,0.9652,0.07766,0.56677,B
0.07348,0.61153,0.99246,0.57052,B
0.97844,0.28785,0.58368,0.99118,A
0.2598,0.15203,0.45449,0.15218,B
0.97624,0.80754,0.68848,0.98342,B
0.48103,0.89637,0.52331,0.55842,A
0.87659,0.9357,0.02003,0.29299,B
0.67895,0.27114,0.25824,0.15389,A
0.24627,0.17687,0.00236,0.73831,B
0.36457,0.84578,0.88498,0.73724,B
0.59823,0.16897,0.28372,0.05837,B
0.53272,0.29303,0.1794,0.84648,A
0.38509,0.55512,0.02602,0.97557,B
0.77775,0.14828,0.75653,0.27704,A
0.83074,0.80065,0.31529,0.33698,B
0.74973,0.22867,0.90709,0.48257,A
0.77854,0.86409,0.16554,0.93605,B
0.8495,0.97756,0.33018,0.29909,B
0.19081,0.59717,0.68316,0.44918,A
0.88236,0.98979,0.80252,0.89352,A
0.56368,0.60032,0.01833,0.44364,A
0.28666,0.589,0.33703,0.24906,B
0.61895,0.10791,0.30609,0.4173,B
0.44938,0.78619,0.63131,0.80945,B
0.61236,0.28482,0.67762,0.27887,A
0.80148,0.46422,0.76981,0.85954,B
0.24362,0.79045,0.76056,0.10614,A
0.10639,0.33371,0.8789,0.93443,B
0.74062,0.09997,0.17156,0.20328,A
0.74544,0.50976,0.76567,0.95604,A
0.76669,0.24945,0.82842,0.55074,A
0.43177,0.61956,0.30294,0.91377,B
0.87619,0.29643,0.32562,0.23492,A
0.65159,0.51957,0.31371,0.08516,A
0.3443,0.70442,0.21398,0.20365,B
0.01959,0.16031,0.51272,0.31995,A
0.09499,0.76345,0.27317,0.83865,A
0.44046,0.45135,0.67451,0.15899,A
0.33555,0.31444,0.75265,0.90223,A
0.32273,0.66303,0.62615,0.15867,B
0.76924,0.83332,0.3051,0.17799,B
0.64907,0.46794,0.87992,0.49769,B
0.25717,0.79555,0.16218,0.64036,A
0.81345,0.84998,0.06713,0.51049,B
0.80276,0.33643,0.99201,0.1068,B
0.984,0.66365,0.54929,0.29216,A
0.09568,0.62969,0.92876,0.92555,B
0.60693,0.40277,0.3213,0.21255,A
0.75682,0.43794,0.76269,0.83326,B
0.06656,0.07323,0.18324,0.71877,A
0.12302,0.14435,0.26754,0.29663,A
0.92871,0.70383,0.12971,0.10458,B
0.47532,0.92177,0.95018,0.74916,A
0.1653,0.7144,0.66813,0.36516,B
0.11517,0.97583,0.48594,0.98836,B
0.25002,0.04899,0.02658,0.83856,A
0.38365,0.46212,0.7136,0.1407,A
0.50984,0.44992,0.11785,0.01544,B
0.59623,0.48242,0.99212,0.11526,A
0.41193,0.66358,0.09104,0.9267,A
0.03387,0.9547,0.95077,0.27951,A
0.95984,0.85052,0.71989,0.76617,A
0.76162,0.32099,0.31141,0.99036,A
0.6326,0.73536,0.25563,0.93439,A
0.86812,0.80911,0.33852,0.40087,A
0.71929,0.31851,0.23541,0.04812,B
0.3401,0.71957,0.8344,0.71137,B
0.09219,0.63817,0.39881,0.23677,A
0.59183,0.24824,0.30374,0.33753,A
0.5296,0.66542,0.73851,0.41424,B
0.02225,0.36858,0.66175,0.79625,A
0.49775,0.52073,0.91343,0.06434,B
0.91088,0.77789,0.9398,0.60129,A
0.44712,0.92402,0.13919,0.59336,A
0.67917,0.56157,0.82726,0.31189,A
0.81064,0.53079,0.53068,0.64332,B
0.3342,0.95801,0.2414,0.95818,B
0.17162,0.22151,0.48637,0.65196,B
0.70919,0.96702,0.72821,0.1299,B
0.81078,0.01233,0.73956,0.16321,A
0.86611,0.65856,0.45555,0.28393,A
0.06808,0.88239,0.42895,0.81349,A
0.43094,0.62189,0.27171,0.83237,B
0.39912,0.86532,0.45596,0.94812,B
0.55283,0.55217,0.5788,0.8583,B
0.9571,0.54601,0.8367,0.04701,A
0.26737,0.3678,0.41394,0.96848,A
0.54224,0.87495,0.73795,0.41576,A
0.54896,0.00873,0.00892,0.61368,A
0.37075,0.32598,0.24889,0.18513,A
0.15903,0.63553,0.17226,0.65521,B
0.27278,0.03107,0.36043,0.59234,A
0.84122,0.93501,0.4702,0.12136,B
0.15632,0.83582,0.50766,0.19396,A
0.78723,0.63638,0.54581,0.13293,A
0.32232,0.07661,0.53141,0.7529,A
0.65213,0.49166,0.89307,0.208,A
0.60795,0.66663,0.34259,0.34557,B
0.29232,0.07122,0.43559,0.26701,B
0.51894,0.9619,0.99656,0.81687,A
0.65472,0.94428,0.16844,0.09135,B
0.15771,0.19881,0.27934,0.9196,B
0.64799,0.03813,0.89622,0.00645,A
0.69027,0.49652,0.11224,0.90711,A
0.11785,0.79649,0.92661,0.8881,A
0.15221,0.98828,0.9722,0.33687,B
0.84611,0.41618,0.05523,0.8858,A
0.14208,0.50189,0.65822,0.17888,B
0.70604,0.30378,0.91633,0.73563,A
0.68311,0.69829,0.61893,0.43709,B
0.28942,0.98561,0.4153,0.21392,A
0.21307,0.58647,0.22325,0.54823,A
0.01908,0.45296,0.25194,0.58401,A
0.05499,0.2496,0.34361,0.10797,A
0.82523,0.47496,0.77896,0.84698,B
0.81683,0.8379,0.96254,0.74173,A
0.2208,0.61375,0.10664,0.65609,A
0.4276,0.42866,0.13957,0.96928,B
0.83251,0.67691,0.83463,0.63201,B
0.48023,0.61818,0.89875,0.79251,B
0.27792,0.47855,0.71529,0.55324,B
0.6655,0.93809,0.71369,0.56225,A
0.57487,0.77595,0.81836,0.20121,B
0.00365,0.46068,0.10801,0.16963,B
0.0655,0.74602,0.35679,0.54252,B
0.07541,0.69933,0.08286,0.44109,B
0.96,0.24509,0.16376,0.5394,A
0.00786,0.80106,0.24593,0.53507,B
0.53867,0.68171,0.61304,0.00691,A
0.16047,0.46179,0.2305,0.95681,B
0.00122,0.49817,0.25922,0.07207,A
0.06141,0.04916,0.16454,0.36388,A
0.58253,0.54624,0.70048,0.72731,B
0.81015,0.643,0.66057,0.97583,B
0.25151,0.36573,0.8002,0.88763,A
0.44683,0.83936,0.59583,0.16189,B
0.47272,0.3867,0.77382,0.33533,A
0.17593,0.91044,0.8219,0.98437,B
0.29245,0.15503,0.56937,0.14789,B
0.91584,0.97979,0.61852,0.62794,A
0.97223,0.0692,0.92097,0.53384,B
0.95641,0.24784,0.70381,0.33423,A
0.8664,0.233,0.03377,0.94733,B
0.78227,0.6829,0.5127,0.68767,B
0.08555,0.0355,0.1415,0.59677,A
0.74781,0.89918,0.74095,0.13684,B
0.34599,0.77094,0.69984,0.0475,A
0.02608,0.22714,0.96879,0.01994,B
0.17241,0.27012,0.13556,0.38095,B
0.94328,0.56978,0.90979,0.75437,B
0.07498,0.29524,0.41172,0.09538,A
0.35397,0.45774,0.04937,0.8822,B
0.93006,0.69383,0.16609,0.4159,B
0.49269,0.16097,0.3057,0.42038,A
0.85063,0.56897,0.5699,0.72177,B
0.46574,0.54621,0.61147,0.67435,B
0.41352,0.44897,0.18353,0.08315,B
0.81176,0.20927,0.79507,0.36023,A
0.39836,0.17279,0.7291,0.34813,A
0.01129,0.62914,0.80104,0.16463,A
0.92089,0.47392,0.78816,0.64994,B
0.80658,0.67601,0.7831,0.60335,B
0.21132,0.70861,0.60767,0.80627,A
0.21072,0.28625,0.64136,0.18944,B
0.89962,0.2083,0.30547,0.30501,A
0.22747,0.18083,0.37621,0.67108,A
0.37093,0.78257,0.78865,0.25189,B
0.27169,0.49328,0.45521,0.08163,A
0.12511,0.85363,0.36986,0.86579,A
0.36239,0.00296,0.38566,0.08583,B
0.47251,0.98631,0.45159,0.89817,A
0.32393,0.02788,0.28443,0.47076,A
0.04733,0.67503,0.74465,0.40271,B
0.23694,0.29289,0.43596,0.10198,B
0.26532,0.56243,0.37753,0.14489,A
0.38653,0.56846,0.06895,0.04236,A
0.07938,0.91213,0.09789,0.17309,A
0.02433,0.86624,0.74659,0.00662,A
0.08003,0.41375,0.71982,0.6076,A
0.47167,0.02751,0.09817,0.5029,B
0.55871,0.75311,0.37661,0.64642,B
0.83979,0.44252,0.61929,0.5303,B
0.18676,0.00447,0.89892,0.8357,A
0.38913,0.73104,0.63814,0.39267,B
0.85986,0.90152,0.38073,0.45273,A
0.98728,0.50326,0.45947,0.95366,A
0.27532,0.45558,0.24541,0.1676,A
0.63909,0.35714,0.04177,0.63869,B
0.3861,0.16688,0.41107,0.32116,A
0.77433,0.12834,0.68118,0.00647,B
0.10799,0.61949,0.25938,0.538,B
0.16137,0.4502,0.06275,0.10694,B
0.62598,0.57499,0.25305,0.11075,A
0.95093,0.09616,0.14347,0.11841,A
0.30148,0.86821,0.32228,0.5699,A
0.45998,0.14569,0.40661,0.26875,A
0.21857,0.22884,0.77149,0.16392,B
0.17235,0.0085,0.92707,0.00177,A
0.43113,0.69894,0.13785,0.65109,B
0.13856,0.43147,0.2747,0.57803,A
0.27252,0.54899,0.52579,0.76616,B
0.18096,0.55541,0.45322,0.22284,A
0.56813,0.98176,0.30534,0.34068,A
0.96704,0.12484,0.09772,0.1264,B
0.93984,0.47517,0.53753,0.18892,A
0.41549,0.1186,0.52856,0.64112,B
0.49412,0.86969,0.39412,0.76271,B
0.11404,0.43708,0.51251,0.88491,A
0.55118,0.35564,0.37551,0.12508,A
0.80901,0.07102,0.2193,0.99974,B
0.03868,0.18054,0.81289,0.29009,A
0.35138,0.5619,0.78083,0.96422,B
0.47735,0.20922,0.56414,0.49216,A
0.83857,0.43864,0.44565,0.18941,A
0.10619,0.02505,0.98481,0.95813,B
0.79551,0.16761,0.31407,0.66307,A
0.19706,0.63302,0.16603,0.03252,B
0.82571,0.10784,0.0131,0.43478,A
0.32952,0.84868,0.87284,0.33529,A
0.16256,0.99665,0.737,0.39667,A
0.18677,0.17489,0.60224,0.08276,B
0.79493,0.83399,0.7894,0.23658,B
0.99635,0.04146,0.65698,0.5632,B
0.46154,0.4643,0.19516,0.46625,B
0.34417,0.00169,0.85284,0.34425,A
0.20147,0.59913,0.98406,0.68686,A
0.18498,0.1556,0.08163,0.67587,B
0.85357,0.87005,0.50438,0.77554,A
0.75762,0.9827,0.29811,0.04888,B
0.53831,0.30909,0.10386,0.20255,A
0.45194,0.55706,0.99944,0.44017,B
0.39003,0.77237,0.24525,0.64526,B
0.74488,0.5401,0.92985,0.99106,B
0.40969,0.25479,0.98177,0.84588,B
0.8905,0.20043,0.06699,0.63065,B
0.36387,0.97467,0.42199,0.01395,B
0.21266,0.08756,0.09658,0.16353,A
0.11081,0.24469,0.56429,0.42208,B
0.45495,0.17857,0.76197,0.7228,A
0.05786,0.7939,0.15744,0.82429,A
0.43052,0.75695,0.37284,0.17415,B
0.01553,0.94735,0.74821,0.684,B
0.37465,0.60827,0.89206,0.39282,B
0.54601,0.1454,0.12576,0.56839,A
0.07829,0.42436,0.20778,0.20187,B
0.89288,0.98245,0.89963,0.38217,A
0.92723,0.87209,0.8895,0.66872,A
0.71959,0.2602,0.01809,0.5005,A
0.90656,0.44474,0.80993,0.48305,B
0.96106,0.82096,0.03154,0.39452,B
0.82586,0.1446,0.1622,0.85733,A
0.62268,0.71541,0.29865,0.28786,B
0.66153,0.65873,0.62907,0.92393,B
0.53068,0.78994,0.43421,0.4774,B
0.94114,0.89602,0.58853,0.41237,A
0.76415,0.08161,0.01039,0.44223,A
0.17786,0.79676,0.12959,0.85911,A
0.25453,0.70887,0.18857,0.18505,B
0.92668,0.82481,0.9769,0.27739,A
0.84816,0.18694,0.92029,0.44343,A
0.20034,0.07477,0.74949,0.50362,A
0.4854,0.40441,0.54158,0.82803,B
0.01688,0.51898,0.46676,0.40612,A
0.12101,0.68592,0.93771,0.70497,B
0.41876,0.98929,0.55054,0.92595,A
0.56287,0.10741,0.11252,0.26546,B
0.68707,0.13577,0.73134,0.33795,A
0.65473,0.66417,0.30087,0.02786,B
0.78454,0.10622,0.81205,0.34152,A
0.46614,0.51787,0.73608,0.83397,B
0.23795,0.82785,0.3227,0.03552,A
0.06738,0.5378,0.50371,0.89321,A
0.02182,0.03218,0.30266,0.03025,A
0.513,0.91432,0.48489,0.53271,A
0.73538,0.3645,0.64984,0.86991,A
0.84808,0.21007,0.80808,0.89051,A
0.21984,0.87879,0.66846,0.61536,B
0.75162,0.1648,0.6495,0.73293,A
0.48298,0.59867,0.09607,0.54723,A
0.83994,0.90956,0.8935,0.19289,A
0.30189,0.70101,0.94736,0.06803,A
0.04571,0.7062,0.80007,0.67079,B
0.40368,0.92692,0.86448,0.34194,A
0.30152,0.3143,0.25399,0.46751,A
0.28175,0.81408,0.43307,0.46464,A
0.38723,0.92279,0.53483,0.01754,B
0.83377,0.65049,0.58891,0.0033,B
0.69209,0.13192,0.33158,0.0733,B
0.08846,0.58789,0.29493,0.14752,A
0.56867,0.34508,0.98337,0.31265,B
0.07466,0.64167,0.48848,0.07424,B
0.21227,0.25201,0.11196,0.74695,B
0.69059,0.94247,0.98006,0.47479,A
0.49303,0.55521,0.88523,0.91003,B
0.12389,0.83016,0.05171,0.60712,A
0.41229,0.20949,0.98991,0.8181,B
0.52537,0.8308,0.50028,0.15003,B
0.14857,0.70634,0.19551,0.79075,B
0.55155,0.62726,0.97479,0.15211,A
0.04456,0.07134,0.63196,0.31444,A
0.02286,0.08281,0.12359,0.06417,A
0.5182,0.05654,0.88334,0.05751,B
0.52417,0.37628,0.60008,0.75056,A
0.13673,0.83783,0.46075,0.34388,A
0.00283,0.87075,0.21482,0.01927,A
0.16621,0.87986,0.48567,0.95229,B
0.94922,0.47844,0.72218,0.84922,B
0.9789,0.77891,0.28049,0.16593,B
0.1724,0.01615,0.44357,0.46658,A
0.94126,0.06926,0.41098,0.32226,A
0.59968,0.88821,0.53227,0.22744,B
0.07555,0.77709,0.14303,0.27409,A
0.51976,0.08173,0.20819,0.37171,B
0.23652,0.67171,0.842,0.23964,B
0.90762,0.32203,0.21667,0.22916,A
0.9849,0.19983,0.36137,0.43654,A
0.58255,0.4913,0.98877,0.90063,B
0.44349,0.9111,0.1533,0.40196,A
0.80572,0.96749,0.63186,0.59579,A
0.96567,0.07736,0.09106,0.82358,B
0.00904,0.05133,0.7654,0.1503,B
0.87331,0.66449,0.3078,0.29206,A
0.69094,0.10625,0.94312,0.48255,B
0.82792,0.47769,0.19345,0.56699,B
0.12947,0.52827,0.38362,0.4908,A
0.92674,0.69183,0.40333,0.74255,B
0.77689,0.89793,0.43598,0.91312,A
0.82822,0.50032,0.73872,0.13026,A
0.26819,0.97815,0.17876,0.25176,A
0.68419,0.50858,0.19665,0.22882,A
0.30592,0.4056,0.28341,0.0288,A
0.06836,0.65855,0.23954,0.4328,B
0.69281,0.29626,0.07687,0.22312,A
0.63419,0.32125,0.54839,0.88909,B
0.35471,0.19256,0.2648,0.0975,B
0.69332,0.2505,0.84932,0.02118,A
0.73618,0.75542,0.68134,0.08742,B
0.62431,0.50051,0.97574,0.79062,B
0.64441,0.69045,0.99599,0.3684,B
0.6354,0.34381,0.9911,0.12022,B
0.77569,0.88444,0.16432,0.90042,A
0.159,0.30029,0.8732,0.01865,A
0.77156,0.24107,0.72358,0.77067,A
0.17676,0.22905,0.40292,0.3079,B
0.04772,0.69047,0.31631,0.75489,B
0.69328,0.58845,0.26596,0.71825,B
0.69733,0.86463,0.30595,0.99349,B
0.62189,0.25605,0.54954,0.43021,B
0.14734,0.37263,0.64645,0.2146,A
0.81459,0.06875,0.47068,0.38986,B
0.02852,0.57371,0.60257,0.09058,A
0.88356,0.77499,0.73496,0.26288,B
0.66897,0.49255,0.51073,0.81736,B
0.57875,0.2535,0.68427,0.39369,A
0.88847,0.59894,0.64282,0.69615,B
0.26701,0.43438,0.94175,0.95306,A
0.29192,0.93322,0.81674,0.91737,B
0.42488,0.13707,0.1974,0.74932,B
0.11716,0.17909,0.67188,0.95187,A
0.61256,0.62063,0.85178,0.8035,A
0.50987,0.96967,0.23737,0.70546,A
0.07806,0.09442,0.62874,0.4314,A
0.48512,0.92046,0.90285,0.33473,A
0.37586,0.88109,0.61365,0.24446,A
0.73082,0.29338,0.20917,0.90852,A
0.66942,0.62228,0.85648,0.53011,B
0.90596,0.82412,0.49448,0.87775,A
0.11255,0.71914,0.74876,0.63559,B
0.0152,0.93288,0.37247,0.27984,A
0.66581,0.56862,0.52517,0.78264,B
0.37043,0.53491,0.47727,0.21514,A
0.06258,0.18069,0.29462,0.92337,B
0.12895,0.22703,0.87257,0.16624,A
0.99433,0.41791,0.1796,0.20324,A
0.42343,0.64164,0.36145,1,B
0.2973,0.30382,0.53849,0.60486,A
0.16581,0.47065,0.69119,0.27394,B
0.26046,0.0448,0.02613,0.34599,A
0.77869,0.18342,0.14444,0.86091,A
0.87772,0.46623,0.57477,0.8837,B
0.8045,0.3508,0.44537,0.24391,A
0.78727,0.68919,0.31625,0.93414,B
0.75996,0.46723,0.24191,0.97685,A
0.80122,0.77735,0.53137,0.73199,A
0.66306,0.43096,0.12264,0.33924,A
0.14156,0.5388,0.14239,0.0848,A
0.30225,0.06974,0.61557,0.44531,A
0.75293,0.05989,0.75473,0.84197,B
0.13165,0.90499,0.15932,0.27148,B
0.68871,0.17019,0.81885,0.20641,A
0.57217,0.03915,0.96447,0.95173,B
0.61672,0.31627,0.92121,0.98067,A
