attr1,attr2,attr3,attr4,class
0.17657,0.11902,0.58737,0.08174,B
0.66294,0.48498,0.59007,0.78516,B
0.79418,0.82888,0.27954,0.34509,B
0.09916,0.8136,0.03475,0.08215,A
0.64773,0.89215,0.9076,0.9954,A
0.17307,0.55417,0.93415,0.10212,B
0.49418,0.69001,0.47406,0.05906,A
0.78961,0.87655,0.24925,0.61852,A
0.07228,0.17903,0.07827,0.07111,B
0.96864,0.33374,0.7937,0.75848,A
0.41948,0.21979,0.5224,0.01641,B
0.3475,0.58188,0.497,0.39351,A
0.27292,0.29916,0.8696,0.80575,B
0.18877,0.11515,0.07092,0.503,A
0.65733,0.34427,0.3667,0.96735,A
0.31907,0.71046,0.16303,0.19202,B
0.36853,0.02298,0.69546,0.3687,B
0.65447,0.78706,0.81248,0.82374,A
0.29714,0.66349,0.79998,0.70737,A
0.14137,0.15948,0.06854,0.73489,A
0.61152,0.26114,0.59013,0.17254,A
0.44693,0.176,0.97101,0.20719,B
0.33127,0.93163,0.46768,0.03777,B
0.84567,0.32162,0.07082,0.83152,B
0.91469,0.75439,0.90891,0.38974,B
0.25973,0.19065,0.35446,0.84446,A
0.31578,0.01161,0.52078,0.64924,A
0.19044,0.93367,0.72464,0.79435,B
0.22506,0.99406,0.30705,0.39997,B
0.07362,0.61947,0.47567,0.79776,B
0.58574,0.144,0.89186,0.75934,B
0.33738,0.92202,0.4542,0.40495,B
0.96579,0.20131,0.40055,0.30282,A
0.38123,0.81989,0.13915,0.73917,B
0.97284,0.56222,0.19521,0.73994,B
0.65575,0.13643,0.87495,0.32737,B
0.6826,0.36796,0.02635,0.91084,A
0.89421,0.30892,0.39486,0.16852,A
0.60766,0.6208,0.45016,0.72904,A
0.86833,0.64517,0.55188,0.32576,A
0.73655,0.05196,0.09515,0.10137,A
0.48179,0.57953,0.56718,0.23778,A
0.86051,0.85187,0.98935,0.40269,A
0.63848,0.8907,0.89265,0.66366,B
0.5856,0.89153,0.54496,0.32005,A
0.60388,0.48866,0.50151,0.14231,A
0.19223,0.71321,0.97825,0.00664,A
0.61671,0.31444,0.24612,0.38672,B
0.82097,0.69863,0.95106,0.87277,A
0.17187,0.1429,0.46783,0.26493,A
0.6545,0.71955,0.98929,0.28138,B
0.89585,0.24517,0.23402,0.35218,A
0.99859,0.24417,0.82606,0.40746,A
0.53948,0.19551,0.28981,0.18859,A
0.91083,0.83383,0.54859,0.18602,B
0.79726,0.39654,0.69395,0.44323,B
0.93595,0.67928,0.26233,0.138,A
0.66404,0.68344,0.17079,0.61414,B
0.67621,0.99994,0.95339,0.5336,A
0.52097,0.7605,0.4484,0.01268,A
0.03844,0.19671,0.04325,0.61161,A
0.81201,0.22622,0.79232,0.16296,A
0.81876,0.89491,0.48365,0.79525,A
0.04225,0.56152,0.22752,0.21511,A
0.11804,0.89735,0.37824,0.92197,A
0.91107,0.48181,0.93013,0.49437,A
0.73494,0.12801,0.94629,0.52541,B
0.61785,0.98767,0.07398,0.07038,B
0.45268,0.68653,0.09418,0.21406,B
0.43271,0.25623,0.16641,0.34758,A
0.33407,0.43714,0.46461,0.40326,B
0.83019,0.64953,0.79385,0.4195,B
0.45567,0.16196,0.74232,0.63436,A
0.97215,0.41299,0.79343,0.41765,B
0.89932,0.77437,0.53881,0.38272,A
0.53543,0.145,0.31382,0.73662,A
0.13601,0.41072,0.45779,0.38794,A
0.93374,0.55508,0.14822,0.09198,A
0.56072,0.61005,0.31574,0.22568,A
0.27241,0.4627,0.54227,0.21916,A
0.94881,0.62562,0.11151,0.18751,A
0.40341,0.7206,0.22952,0.1428,A
0.43452,0.2265,0.78362,0.99965,A
0.70548,0.70343,0.28629,0.3136,A
0.14752,0.54729,0.64257,0.68392,A
0.74877,0.11334,0.10118,0.92709,B
0.89841,0.89294,0.50165,0.02232,B
0.95846,0.15192,0.09606,0.14061,A
0.95098,0.86583,0.96905,0.90645,A
0.47387,0.53917,0.70316,0.69125,B
0.63993,0.15275,0.22079,0.19295,A
0.89687,0.31269,0.75066,0.17028,A
0.31976,0.91929,0.67746,0.56239,B
0.87492,0.24052,0.93167,0.28269,B
0.44344,0.7051,0.16459,0.50221,B
0.34913,0.70614,0.10243,0.85146,A
0.26858,0.79102,0.82393,0.31418,A
0.60761,0.84548,0.35205,0.08781,A
0.06059,0.36272,0.36004,0.67075,B
0.85485,0.63726,0.83167,0.47592,B
0.28925,0.20303,0.29622,0.41298,A
0.95431,0.95555,0.07031,0.99281,A
0.06822,0.39989,0.53842,0.42574,A
0.81656,0.322,0.48468,0.83396,A
0.01272,0.55418,0.34435,0.11839,A
0.9573,0.77086,0.195,0.48591,A
0.89734,0.15802,0.65406,0.69822,A
0.39797,0.44399,0.10872,0.44735,A
0.43262,0.83842,0.55921,0.81132,B
0.93666,0.88092,0.47836,0.06022,B
0.21104,0.48393,0.24365,0.65198,B
0.08387,0.0642,0.06025,0.72392,A
0.85592,0.10432,0.25742,0.15845,A
0.71304,0.51593,0.08288,0.48844,A
0.70388,0.66815,0.67944,0.47457,B
0.08505,0.98967,0.30675,0.27965,B
0.19297,0.51409,0.24713,0.64446,B
0.54374,0.91307,0.59494,0.96792,A
0.77411,0.9123,0.85085,0.10645,A
0.96224,0.56051,0.65202,0.30479,A
0.87878,0.18155,0.2012,0.01091,B
0.96531,0.16443,0.54906,0.30143,A
0.57117,0.33793,0.79026,0.48512,A
0.64583,0.86016,0.5129,0.83734,B
0.17,0.95922,0.95309,0.00505,B
0.62645,0.73617,0.57111,0.19192,B
0.66158,0.38635,0.35282,0.21479,A
0.29019,0.62876,0.47707,0.87059,A
0.40619,0.87634,0.9264,0.34381,B
0.22214,0.96804,0.30566,0.99754,B
0.44164,0.8747,0.14714,0.29775,A
0.11243,0.94227,0.21019,0.59964,A
0.75786,0.75944,0.0495,0.9143,B
0.65217,0.84194,0.29373,0.77272,A
0.03202,0.9941,0.49948,0.22563,A
0.71554,0.0562,0.22561,0.75284,B
0.53022,0.52129,0.33183,0.91766,B
0.03731,0.63621,0.57843,0.61551,A
0.96636,0.07031,0.04091,0.23455,B
0.67291,0.49043,0.75647,0.64789,B
0.90303,0.39163,0.93887,0.22189,A
0.91529,0.73901,0.80513,0.60612,B
0.64275,0.45128,0.49825,0.48362,B
0.98071,0.6633,0.22029,0.06394,B
0.7898,0.97144,0.77316,0.63694,A
0.152,0.41993,0.93987,0.95016,B
0.15266,0.68445,0.66038,0.81137,B
0.65808,0.21679,0.89795,0.44231,A
0.67958,0.09906,0.07899,0.13889,B
0.67492,0.40946,0.84858,0.94478,B
0.71523,0.37297,0.06019,0.80636,B
0.40113,0.32953,0.36532,0.69207,A
0.8999,0.4479,0.52894,0.81326,B
0.30859,0.00859,0.56633,0.28461,B
0.70329,0.67096,0.6538,0.6749,B
0.59573,0.11784,0.99585,0.36277,B
0.71448,0.38763,0.00975,0.10696,A
0.15008,0.35197,0.54907,0.76008,B
0.46726,0.8686,0.84051,0.22144,A
0.85909,0.39043,0.26442,0.64871,B
0.83783,0.67546,0.57023,0.63439,B
0.27649,0.95984,0.44862,0.29399,A
0.34093,0.01682,0.706,0.02325,B
0.93977,0.94775,0.91422,0.3325,A
0.45355,0.28558,0.45058,0.82117,A
0.91352,0.41912,0.50344,0.94537,A
0.05959,0.34411,0.70262,0.76797,B
0.63984,0.89842,0.37357,0.32995,B
0.69304,0.67097,0.14812,0.89173,B
0.80605,0.13733,0.58514,0.97805,B
0.48779,0.52088,0.96241,0.65802,B
0.34595,0.80759,0.79373,0.59698,A
0.69869,0.64613,0.60084,0.48067,B
0.98646,0.04256,0.89803,0.31423,B
0.98614,0.74833,0.326,0.27149,A
0.45767,0.39667,0.83157,0.10267,A
0.73651,0.56373,0.96442,0.09637,A
0.50807,0.87688,0.72841,0.94155,A
0.19251,0.07339,0.23876,0.43802,A
0.64148,0.89661,0.07637,0.21973,A
0.62802,0.87286,0.76967,0.55956,B
0.95841,0.56011,0.83297,0.23045,A
0.37633,0.39246,0.91167,0.49469,A
0.33675,0.58402,0.99372,0.82571,A
0.67707,0.90848,0.92475,0.85198,A
0.70556,0.6237,0.2671,0.64367,B
0.69043,0.62271,0.06509,0.43462,B
0.04457,0.54031,0.13622,0.45957,A
0.05204,0.36121,0.29658,0.07329,A
0.52954,0.27909,0.18659,0.24933,A
0.60668,0.77803,0.37195,0.11225,B
0.34286,0.24035,0.13984,0.64497,A
0.73372,0.94604,0.7886,0.64039,A
0.68372,0.62834,0.49589,0.62834,B
0.76966,0.87919,0.85815,0.57379,A
0.62398,0.25368,0.06012,0.54039,B
0.40081,0.71502,0.5216,0.22392,A
0.63397,0.42592,0.80205,0.11529,A
0.78518,0.9098,0.0299,0.93703,B
0.00914,0.42243,0.06183,0.87616,A
0.22373,0.87333,0.0391,0.23795,B
0.40194,0.92941,0.12212,0.40872,A
0.73744,0.49735,0.37713,0.11499,A
0.83159,0.36671,0.64859,0.17625,A
0.65704,0.68621,0.59114,0.18117,A
0.18114,0.22893,0.60798,0.73684,A
0.82573,0.15982,0.01553,0.28006,A
0.85494,0.59879,0.3512,0.09617,B
0.98785,0.08427,0.43737,0.78915,B
0.19546,0.71541,0.70184,0.24628,B
0.28402,0.21896,0.89908,0.33434,A
0.8821,0.12769,0.27593,0.02773,B
0.68594,0.42276,0.41345,0.25276,A
0.65198,0.58037,0.57241,0.42998,B
0.32963,0.78923,0.56017,0.10474,A
0.76076,0.22313,0.86374,0.18519,B
0.65391,0.14864,0.12592,0.2724,A
0.10302,0.48187,0.08461,0.56532,B
0.06709,0.39224,0.24938,0.63963,A
0.8708,0.23322,0.06005,0.45574,B
0.86138,0.20114,0.06842,0.65382,B
0.06113,0.77224,0.36841,0.29047,A
0.85023,0.42926,0.49787,0.88327,B
0.20856,0.1792,0.04872,0.74197,B
0.73172,0.0402,0.13039,0.29953,A
0.19714,0.20972,0.34591,0.47184,A
0.41726,0.96473,0.79685,0.15369,A
0.41555,0.70431,0.62981,0.96367,A
0.2629,0.10755,0.33097,0.58401,A
0.28508,0.21095,0.56618,0.26135,B
0.55185,0.57296,0.77942,0.31023,A
0.88609,0.93936,0.54437,0.70894,A
0.36997,0.1123,0.61496,0.36457,B
0.65948,0.43736,0.0018,0.21907,B
0.90353,0.68526,0.10255,0.27378,A
0.00933,0.32077,0.66163,0.08734,A
0.9026,0.45674,0.17255,0.67248,B
0.12188,0.13645,0.38452,0.02007,A
0.9187,0.684,0.0241,0.89178,B
0.78628,0.83221,0.80155,0.62358,A
0.6192,0.96699,0.76281,0.17602,B
0.78855,0.55971,0.19072,0.62782,B
0.58805,0.53627,0.29301,0.94209,B
0.38781,0.85887,0.30244,0.39956,B
0.75507,0.03253,0.54331,0.65431,B
0.44179,0.90992,0.24689,0.21903,A
0.00131,0.97709,0.0142,0.58089,A
0.31285,0.87174,0.91172,0.52473,B
0.59872,0.72539,0.75617,0.20497,B
0.17232,0.35873,0.87957,0.46382,B
0.97752,0.28474,0.28337,0.81674,A
0.94362,0.88495,0.47001,0.291,B
0.44904,0.828,0.69806,0.03531,A
0.7605,0.16716,0.8143,0.64618,A
0.45596,0.10936,0.9129,0.86766,A
0.37617,0.8678,0.44902,0.0929,A
0.16227,0.25236,0.60749,0.83729,B
0.41904,0.60554,0.69898,0.27084,A
0.68669,0.2879,0.14369,0.6571,A
0.11645,0.92535,0.25626,0.5003,A
0.91151,0.45638,0.076,0.09585,B
0.36801,0.63576,0.34345,0.89606,A
0.5339,0.36707,0.41947,0.76338,A
0.10876,0.8474,0.27684,0.24704,A
0.09611,0.96731,0.76831,0.5768,A
0.3667,0.32233,0.95324,0.94425,A
0.75159,0.65692,0.24598,0.05511,B
0.32289,0.38024,0.02215,0.06964,A
0.66951,0.83106,0.57291,0.48632,A
0.16041,0.84756,0.12815,0.74829,A
0.34892,0.88516,0.02975,0.11062,A
0.3401,0.46766,0.2643,0.61566,B
0.27603,0.80588,0.64901,0.69412,A
0.73512,0.18743,0.53252,0.43356,A
0.19666,0.86072,0.55413,0.74908,A
0.98892,0.76849,0.96196,0.10354,B
0.90864,0.50476,0.01088,0.87668,B
0.82747,0.09331,0.83031,0.4763,A
0.0375,0.64855,0.0795,0.05955,B
0.33873,0.78403,0.59807,0.7817,A
0.4497,0.8172,0.02797,0.53091,B
0.59103,0.84549,0.66777,0.24137,B
0.08081,0.19916,0.22604,0.92962,A
0.84933,0.06442,0.21205,0.16972,A
0.64357,0.73631,0.88839,0.03995,A
0.87098,0.63675,0.48812,0.46245,B
0.65151,0.47992,0.65807,0.26529,A
0.79982,0.80319,0.99849,0.3823,A
0.50874,0.91093,0.81059,0.55334,A
0.37622,0.12522,0.24576,0.7517,B
0.79022,0.17974,0.02018,0.09714,B
0.8478,0.43724,0.66657,0.54668,B
0.04444,0.2936,0.40284,0.03618,A
0.53594,0.14084,0.26114,0.88475,B
0.10309,0.91252,0.27286,0.69361,A
0.10533,0.96729,0.69937,0.65473,A
0.78665,0.11662,0.98344,0.15067,B
0.59203,0.03378,0.51568,0.96538,B
0.46307,0.82258,0.23335,0.03126,A
0.50308,0.5658,0.71336,0.40405,B
0.86093,0.60506,0.48885,0.0797,B
0.76708,0.59956,0.41178,0.57699,B
0.35751,0.78182,0.62325,0.2991,A
0.60809,0.77719,0.9651,0.07322,B
0.27639,0.90042,0.20311,0.49862,B
0.38396,0.40181,0.52662,0.33828,A
0.52974,0.2941,0.07725,0.38615,B
0.22079,0.43343,0.61163,0.78167,B
0.62641,0.9528,0.42442,0.67165,A
0.76529,0.63087,0.06319,0.8918,B
0.52865,0.94781,0.00712,0.30339,B
0.1373,0.74125,0.92969,0.57654,B
0.03363,0.3922,0.46325,0.97536,A
0.45241,0.8788,0.23268,0.52329,A
0.07901,0.42861,0.92208,0.9968,B
0.32174,0.94725,0.36953,0.27144,A
0.81971,0.8749,0.70301,0.36884,A
0.51138,0.37537,0.92797,0.16649,B
0.72311,0.36862,0.3473,0.38465,A
0.32539,0.86209,0.37404,0.8335,A
0.37883,0.34998,0.12225,0.68159,A
0.76212,0.47861,0.60642,0.1845,A
0.75628,0.73368,0.52405,0.04131,B
0.45893,0.99091,0.32153,0.35076,A
0.0459,0.55504,0.52587,0.8316,A
0.3644,0.08209,0.48856,0.44256,A
0.844,0.8861,0.02758,0.9577,B
0.00794,0.87697,0.32652,0.94602,A
0.12017,0.31265,0.03582,0.02929,B
0.70512,0.68563,0.12753,0.86614,B
0.18275,0.45484,0.35074,0.43788,B
0.00098,0.89355,0.57982,0.0268,A
0.31115,0.07509,0.8408,0.45388,A
0.80908,0.39079,0.74354,0.01713,A
0.54365,0.90458,0.25283,0.38653,A
0.26254,0.53525,0.69459,0.1651,A
0.80476,0.40089,0.71672,0.27403,A
0.90282,0.52429,0.20177,0.27733,A
0.06081,0.99977,0.78181,0.79173,A
0.0172,0.81563,0.86685,0.4803,A
0.39626,0.56613,0.67174,0.68951,B
0.5283,0.24426,0.02934,0.12944,B
0.12313,0.35235,0.52055,0.41133,B
0.57198,0.34948,0.47128,0.16918,A
0.55535,0.96545,0.91207,0.6904,B
0.35841,0.59483,0.83881,0.2007,B
0.86198,0.01772,0.06421,0.09138,A
0.00044,0.97412,0.23962,0.99743,A
0.74206,0.94137,0.50211,0.16523,B
0.67882,0.24619,0.79143,0.1296,A
0.20739,0.50901,0.13218,0.24837,A
0.87709,0.05316,0.07491,0.98732,B
0.53972,0.56379,0.53073,0.43761,B
0.35375,0.88986,0.92133,0.29477,A
0.62964,0.59446,0.45324,0.80727,A
0.92406,0.71416,0.1365,0.58895,B
0.91948,0.34462,0.07889,0.18405,A
0.50744,0.28768,0.13563,0.57821,A
0.57309,0.18651,0.64139,0.98031,B
0.96594,0.40427,0.76206,0.9458,A
0.23339,0.65377,0.05039,0.0832,B
0.26756,0.6178,0.03162,0.69363,A
0.07574,0.90313,0.96838,0.30841,B
0.96735,0.29661,0.83416,0.61619,A
0.76561,0.81433,0.21822,0.10528,B
0.22095,0.52338,0.13325,0.2692,A
0.29404,0.11606,0.71053,0.11664,B
0.75294,0.48535,0.26561,0.87224,B
0.9995,0.25213,0.7869,0.4682,A
0.92978,0.31445,0.5224,0.69419,A
0.23911,0.99304,0.70953,0.41446,B
0.66941,0.02158,0.99124,0.39805,B
0.77079,0.75466,0.96229,0.34323,B
0.54336,0.51136,0.89231,0.19152,B
0.26092,0.68864,0.11013,0.45548,A
0.93319,0.62362,0.72781,0.27744,A
0.00921,0.35286,0.30378,0.37332,A
0.24144,0.65815,0.5885,0.24196,B
0.94587,0.05764,0.69178,0.01765,B
0.53035,0.57878,0.83309,0.4332,B
0.23513,0.17679,0.30338,0.10838,B
0.85206,0.8983,0.25562,0.02872,B
0.37839,0.02438,0.27574,0.5354,B
0.67737,0.39153,0.89671,0.48375,B
0.98466,0.13139,0.50667,0.74423,B
0.35277,0.56149,0.14863,0.36842,B
0.98402,0.3179,0.45111,0.52339,A
0.98693,0.84296,0.00509,0.28298,A
0.28712,0.5391,0.63387,0.84578,B
0.63713,0.27532,0.76974,0.22891,A
0.33767,0.28446,0.25057,0.03152,B
0.5232,0.96586,0.88087,0.14636,A
0.16187,0.01809,0.50512,0.12659,A
0.79017,0.11909,0.57428,0.22825,A
0.37836,0.68056,0.88817,0.87519,B
0.53034,0.47904,0.40589,0.20235,A
0.25158,0.12931,0.49394,0.02678,B
0.58867,0.74135,0.00374,0.02115,A
0.87912,0.34501,0.4626,0.96377,A
0.38197,0.54482,0.55383,0.2804,A
0.72222,0.78909,0.91689,0.5552,B
0.48915,0.10819,0.05252,0.77179,B
0.19602,0.65944,0.30519,0.61546,A
0.58539,0.30853,0.21288,0.65422,A
0.82091,0.35656,0.90992,0.49382,A
0.81321,0.12092,0.62961,0.96582,B
0.6406,0.64693,0.03882,0.53886,B
0.67624,0.50315,0.02312,0.20411,B
0.74259,0.4981,0.78324,0.25579,A
0.04539,0.47894,0.11083,0.96112,B
0.8233,0.98694,0.65936,0.04406,B
0.28533,0.16194,0.7266,0.15057,B
0.02357,0.26221,0.90184,0.04221,A
0.15181,0.06766,0.90132,0.44207,A
0.16976,0.90322,0.95523,0.41022,B
0.09101,0.95043,0.36127,0.88111,A
0.85135,0.52703,0.9529,0.98059,B
0.89402,0.88805,0.21833,0.9272,A
0.73826,0.26551,0.59861,0.56064,A
0.94209,0.71892,0.78407,0.21727,A
0.71795,0.72875,0.33477,0.77792,B
0.78205,0.37629,0.63928,0.14534,A
0.48434,0.07175,0.84108,0.1909,A
0.34904,0.07325,0.55151,0.97279,A
0.51241,0.39763,0.00002,0.10689,B
0.75049,0.22334,0.61106,0.02537,B
0.28732,0.10515,0.04692,0.08889,A
0.19273,0.2897,0.58009,0.00902,B
0.93629,0.72283,0.7951,0.6819,B
0.55971,0.21441,0.96602,0.92888,A
0.84129,0.69293,0.86301,0.55439,B
0.44678,0.83645,0.55101,0.64406,B
0.15846,0.98084,0.90569,0.33642,A
0.40182,0.26899,0.38121,0.40836,A
0.39729,0.92771,0.02503,0.76871,A
0.90603,0.30954,0.15131,0.05179,B
0.93982,0.84518,0.09557,0.0179,B
0.48554,0.15244,0.47431,0.59269,A
0.62796,0.21434,0.10659,0.59298,B
0.03552,0.20696,0.58926,0.68394,A
0.8739,0.35545,0.15679,0.03097,B
0.69497,0.88452,0.59032,0.84687,A
0.25911,0.44526,0.57664,0.42889,B
0.91295,0.97075,0.70339,0.09946,B
0.66817,0.6752,0.06977,0.0635,B
0.97834,0.86862,0.09173,0.50051,B
0.17036,0.83001,0.27639,0.04622,A
0.65074,0.22897,0.58978,0.50829,A
0.0447,0.19388,0.18715,0.69375,B
0.49983,0.21271,0.4727,0.21186,A
0.16858,0.4918,0.27621,0.70783,A
0.41748,0.15478,0.68047,0.09242,B
0.77098,0.92305,0.43046,0.5242,A
0.83178,0.269,0.15346,0.1949,A
0.57178,0.14421,0.28268,0.94948,B
0.23325,0.74431,0.4217,0.68268,A
0.70193,0.9688,0.00825,0.84402,B
0.8865,0.95334,0.33637,0.04443,B
0.63467,0.13104,0.40747,0.88663,B
0.18285,0.69835,0.56934,0.57261,A
0.79746,0.803,0.13519,0.78605,A
0.08973,0.5572,0.58832,0.25672,B
0.6919,0.96987,0.56928,0.08685,B
0.50751,0.4907,0.3127,0.77336,B
0.58131,0.86718,0.84772,0.34846,A
0.85386,0.41593,0.9819,0.20486,A
0.07979,0.90862,0.92803,0.02248,B
0.10306,0.93133,0.73433,0.76716,A
0.91085,0.05863,0.01458,0.71028,A
0.64899,0.8278,0.88784,0.55782,A
0.6455,0.30309,0.47572,0.91624,B
0.67016,0.44142,0.59816,0.39386,B
0.54972,0.20121,0.17968,0.3736,A
0.33211,0.16554,0.83443,0.70766,B
0.84152,0.0348,0.25513,0.63251,B
0.17781,0.3065,0.86937,0.97756,B
0.63914,0.90569,0.78934,0.75417,A
0.38868,0.48652,0.86065,0.54681,B
0.78595,0.13117,0.95695,0.8642,B
0.19455,0.40409,0.37081,0.01445,A
0.76815,0.72068,0.28108,0.56333,B
0.20314,0.51503,0.29544,0.3917,B
0.95872,0.21562,0.58826,0.15066,A
0.39359,0.33121,0.18293,0.5608,A
0.96416,0.56295,0.07987,0.40198,A
0.48754,0.99323,0.06474,0.30065,B
0.67803,0.45341,0.52283,0.115,A
0.36915,0.02058,0.65719,0.1672,A
0.76156,0.39637,0.73801,0.75873,B
0.39852,0.43148,0.52762,0.20232,A
0.18708,0.09082,0.9192,0.09202,B
0.88483,0.72041,0.30377,0.73942,B
0.04702,0.97575,0.45893,0.64102,A
0.89547,0.72515,0.05838,0.28135,A
0.86765,0.77381,0.68564,0.38691,A
0.39409,0.20299,0.12875,0.4732,A
0.10601,0.829,0.28368,0.17361,A
0.71275,0.28388,0.92318,0.01405,B
0.71541,0.54756,0.87192,0.32489,A
0.29387,0.26584,0.35866,0.35262,B
0.78522,0.69064,0.12063,0.35596,A
0.62923,0.69464,0.87063,0.35499,B
0.69924,0.36665,0.33689,0.82138,A
0.07402,0.18356,0.88567,0.21891,A
0.5198,0.90622,0.52551,0.7124,A
0.42789,0.24258,0.44555,0.66688,A
0.11408,0.65548,0.28578,0.21498,A
0.75644,0.50248,0.09724,0.41739,A
0.48503,0.46731,0.64077,0.6116,B
0.15533,0.4481,0.02563,0.59303,A
0.37797,0.98685,0.39758,0.33176,A
0.05944,0.18559,0.16085,0.2964,A
0.33222,0.28582,0.71716,0.79079,A
0.8712,0.8111,0.00103,0.59874,B
0.45311,0.56883,0.69556,0.28268,A
0.14365,0.39724,0.47243,0.70197,A
0.69683,0.50872,0.6322,0.52419,B
0.37227,0.6858,0.27682,0.048,A
0.14653,0.21142,0.80545,0.65237,B
0.49761,0.84817,0.86142,0.22767,A
0.23167,0.84667,0.01909,0.75869,B
0.44425,0.65634,0.27602,0.5519,B
0.8866,0.9719,0.88937,0.9636,A
0.59121,0.07335,0.97806,0.1308,B
0.98565,0.60282,0.26536,0.36505,B
0.98565,0.61506,0.73698,0.52511,B
0.81581,0.39884,0.76705,0.79219,B
0.34955,0.25586,0.85402,0.22278,A
0.60446,0.33952,0.92003,0.97295,A
0.54289,0.00769,0.97854,0.2876,B
0.54121,0.95953,0.25698,0.87138,A
0.90766,0.83796,0.73335,0.8732,A
0.54534,0.64093,0.70411,0.81868,B
0.62959,0.77398,0.09901,0.48877,A
0.04079,0.62316,0.98329,0.91172,A
0.26149,0.40423,0.12266,0.61527,B
0.03678,0.77256,0.81811,0.65945,B
0.90773,0.13842,0.6727,0.85212,B
0.85486,0.69893,0.16534,0.54763,B
0.47867,0.52892,0.53455,0.0771,B
0.65317,0.32226,0.8882,0.63044,A
0.40715,0.56729,0.38862,0.87786,B
0.87709,0.4899,0.09572,0.45923,A
0.36695,0.34865,0.67171,0.13371,B
0.3764,0.64285,0.78215,0.36246,B
0.44346,0.23523,0.95453,0.4742,B
0.85174,0.99178,0.70635,0.44386,A
0.26797,0.16575,0.18953,0.44901,A
0.82933,0.23901,0.3247,0.21556,A
0.85404,0.18013,0.42907,0.19324,A
0.08945,0.58617,0.26996,0.60209,B
0.27718,0.79091,0.81194,0.84559,A
0.58141,0.06224,0.21416,0.67377,B
0.57662,0.87658,0.76939,0.54034,A
0.30723,0.41912,0.13341,0.23334,A
0.30897,0.5959,0.27254,0.00142,B
0.0157,0.69416,0.39862,0.71646,A
0.68056,0.38588,0.79701,0.07507,A
0.97453,0.70176,0.64864,0.24559,A
0.47484,0.60924,0.05811,0.6359,A
0.41956,0.6268,0.48746,0.93854,A
0.41087,0.20173,0.14023,0.7924,A
0.1698,0.842,0.75385,0.77994,A
0.20419,0.20503,0.25936,0.59976,A
0.50667,0.15226,0.01197,0.57182,B
0.26599,0.86264,0.46468,0.48007,A
0.67353,0.81997,0.31423,0.10994,B
0.21922,0.79125,0.93681,0.02024,A
0.65582,0.9111,0.72593,0.04449,B
0.95726,0.2715,0.80296,0.64612,A
0.96246,0.31776,0.37253,0.83751,A
0.71169,0.55286,0.91622,0.42347,B
0.19831,0.32532,0.61816,0.41558,A
0.82801,0.02687,0.36934,0.71993,B
0.50873,0.34206,0.57571,0.9588,B
0.10906,0.89636,0.46681,0.57275,A
0.4377,0.28112,0.08755,0.29382,A
0.42803,0.37059,0.95701,0.96886,A
0.71064,0.17997,0.86527,0.45709,A
0.97076,0.87189,0.98589,0.47913,A
0.07738,0.92887,0.67656,0.33809,B
0.46916,0.30428,0.20034,0.71019,A
0.95768,0.4742,0.87978,0.02713,A
0.95464,0.88849,0.51443,0.78989,A
0.1279,0.9415,0.44829,0.16174,B
0.53291,0.03809,0.38534,0.56892,B
0.71631,0.19099,0.0649,0.48979,B
0.48759,0.30163,0.80777,0.18886,A
0.2647,0.43079,0.46274,0.44658,B
0.13267,0.80861,0.01595,0.34678,A
0.08859,0.1654,0.34429,0.27747,A
0.68337,0.13623,0.20121,0.6302,B
0.95384,0.33366,0.86058,0.08026,A
0.84509,0.00837,0.29856,0.02018,B
0.12945,0.46157,0.95503,0.32224,B
0.3147,0.12145,0.28944,0.30126,B
0.50887,0.01893,0.233,0.86957,B
0.71037,0.40909,0.63456,0.47965,B
0.83228,0.30051,0.35331,0.72665,A
0.69139,0.33176,0.74316,0.91353,A
0.72864,0.27154,0.89256,0.93683,A
0.24699,0.0107,0.01814,0.8074,A
0.58295,0.37528,0.79438,0.71763,A
0.79037,0.10632,0.90651,0.5861,B
0.15419,0.82867,0.7144,0.67954,A
0.19194,0.55686,0.14055,0.65662,B
0.18132,0.48517,0.64201,0.4883,B
0.20658,0.94402,0.11091,0.90905,B
0.06633,0.41543,0.19532,0.60674,A
0.89303,0.52449,0.1021,0.94942,A
0.61977,0.1484,0.91056,0.67886,A
0.56535,0.96487,0.17095,0.58756,A
0.21766,0.2178,0.68291,0.0584,B
0.60661,0.16985,0.32076,0.01251,B
0.45077,0.68645,0.45058,0.30218,A
0.45142,0.27659,0.02637,0.88202,B
0.32257,0.5025,0.01323,0.56642,A
0.03779,0.69037,0.98167,0.36459,A
0.38407,0.01691,0.63989,0.30979,A
0.94281,0.37567,0.79762,0.93958,A
0.85514,0.9017,0.75458,0.56614,A
0.068,0.85205,0.42651,0.09042,A
0.18342,0.5071,0.82284,0.39306,B
0.43343,0.19367,0.33293,0.20949,A
0.30318,0.04819,0.67984,0.16268,B
0.41991,0.3327,0.12474,0.86871,A
0.90343,0.51047,0.28038,0.03008,A
0.15156,0.63495,0.79105,0.0177,B
0.80307,0.98707,0.99337,0.29492,B
0.077,0.51969,0.03692,0.32355,A
0.86308,0.14154,0.44694,0.43239,B
0.54125,0.50241,0.65566,0.39265,B
0.65232,0.91161,0.22746,0.88551,A
0.98254,0.30311,0.31055,0.78248,A
0.2499,0.9193,0.25464,0.3885,B
0.22813,0.51462,0.55313,0.68549,B
